base,seed,contrast,metric,value
C15,8,PRED_minus_MON_LEG,predictive_eligible_count,-0.05921052631578948
C15,8,PRED_minus_MON_LEG,predictive_reliability_gap,-0.014922723321146088
C15,8,PRED_minus_MON_LEG,largest_scc,-2.7894736842105257
C15,8,PRED_minus_MON_LEG,reachable_pair_fraction,-0.16143092277802917
C15,8,PRED_minus_MON_LEG,reciprocal_fraction,-0.17463206431191217
C15,8,PRED_minus_MON_LEG,top3_incoming_share,0.12741044026456383
C15,8,PRED_minus_MON_LEG,target_hit_lift,-0.09922834348521736
C15,8,PRED_minus_MON_LEG,target_action_sensitivity,0.00041009160084190446
C15,8,PRED_minus_MON_LEG,target_value_span,-0.0019814198649807
C15,8,PRED_minus_MON_LEG,decoder_parameter_count,0.0
C15,8,PRED_minus_MON_LEG,film_modulation_norm_mean,0.0
C15,8,PRED_minus_MON_LEG,film_modulation_norm_max,0.0
C15,8,PRED_minus_MON_LEG,behavior_replay_mismatch,0.0
C15,8,PRED_minus_MON_LEG,option_success_fraction,-0.002017252294248678
C15,99,PRED_minus_MON_LEG,coverage_auc,1.0451772530764956
C15,99,PRED_minus_MON_LEG,dg_density,0.001376302618729442
C15,99,PRED_minus_MON_LEG,dg_silent_fraction,0.0
C15,99,PRED_minus_MON_LEG,dg_usage_entropy,-0.0026929860836582
C15,99,PRED_minus_MON_LEG,recruitment_total,0.0
C15,99,PRED_minus_MON_LEG,repeat_assignments,0.0
C15,99,PRED_minus_MON_LEG,bad_source_assignments,0.0
C15,99,PRED_minus_MON_LEG,duplicate_assignments,0.0
C15,99,PRED_minus_MON_LEG,predictive_assignments,0.0
C15,99,PRED_minus_MON_LEG,attempt_coverage,0.010087730068909395
C15,99,PRED_minus_MON_LEG,fully_tested_count,1.5592105263157894
C15,99,PRED_minus_MON_LEG,zero_outdegree_count,0.756578947368421
C15,99,PRED_minus_MON_LEG,untested_zero_outdegree_count,0.34210526315789475
C15,99,PRED_minus_MON_LEG,bad_source_count,0.4144736842105263
C15,99,PRED_minus_MON_LEG,reliable_out_degree_mean,-1.1780427631578947
C15,99,PRED_minus_MON_LEG,predictive_event_count,-2.8421052631578956
C15,99,PRED_minus_MON_LEG,predictive_context_groups,-2.125
C15,99,PRED_minus_MON_LEG,predictive_eligible_count,0.006578947368421059
C15,99,PRED_minus_MON_LEG,predictive_reliability_gap,0.0007604237057660772
C15,99,PRED_minus_MON_LEG,largest_scc,-2.5657894736842106
C15,99,PRED_minus_MON_LEG,reachable_pair_fraction,-0.14454496651887894
C15,99,PRED_minus_MON_LEG,reciprocal_fraction,-0.14584143489207094
C15,99,PRED_minus_MON_LEG,top3_incoming_share,0.18632679962013898
C15,99,PRED_minus_MON_LEG,target_hit_lift,-3.5210093671554015
C15,99,PRED_minus_MON_LEG,target_action_sensitivity,-0.0016909334326077156
C15,99,PRED_minus_MON_LEG,target_value_span,-0.012355001377631868
C15,99,PRED_minus_MON_LEG,decoder_parameter_count,0.0
C15,99,PRED_minus_MON_LEG,film_modulation_norm_mean,0.0
C15,99,PRED_minus_MON_LEG,film_modulation_norm_max,0.0
C15,99,PRED_minus_MON_LEG,behavior_replay_mismatch,0.0
C15,99,PRED_minus_MON_LEG,option_success_fraction,2.9274691386443896e-05
C15,123,PRED_minus_MON_LEG,coverage_auc,44.439084628836355
C15,123,PRED_minus_MON_LEG,dg_density,-0.00028125181892849765
C15,123,PRED_minus_MON_LEG,dg_silent_fraction,0.0
C15,123,PRED_minus_MON_LEG,dg_usage_entropy,0.002832421928426032
C15,123,PRED_minus_MON_LEG,recruitment_total,0.0
C15,123,PRED_minus_MON_LEG,repeat_assignments,0.0
C15,123,PRED_minus_MON_LEG,bad_source_assignments,0.0
C15,123,PRED_minus_MON_LEG,duplicate_assignments,0.0
C15,123,PRED_minus_MON_LEG,predictive_assignments,0.0
C15,123,PRED_minus_MON_LEG,attempt_coverage,0.02282391248076754
C15,123,PRED_minus_MON_LEG,fully_tested_count,2.568621470895783
C15,123,PRED_minus_MON_LEG,zero_outdegree_count,-1.0657894736842106
C15,123,PRED_minus_MON_LEG,untested_zero_outdegree_count,-0.5986842105263158
C15,123,PRED_minus_MON_LEG,bad_source_count,-0.46710526315789475
C15,123,PRED_minus_MON_LEG,reliable_out_degree_mean,2.587146544963402
C15,123,PRED_minus_MON_LEG,predictive_event_count,0.6514464970372948
C15,123,PRED_minus_MON_LEG,predictive_context_groups,1.7349250609968623
C15,123,PRED_minus_MON_LEG,predictive_eligible_count,0.020216103171836877
C15,123,PRED_minus_MON_LEG,predictive_reliability_gap,0.011278714194540657
C15,123,PRED_minus_MON_LEG,largest_scc,3.7517863367026827
C15,123,PRED_minus_MON_LEG,reachable_pair_fraction,0.23757678480561117
C15,123,PRED_minus_MON_LEG,reciprocal_fraction,0.05636486059600737
C15,123,PRED_minus_MON_LEG,top3_incoming_share,-0.025806561411050366
C15,123,PRED_minus_MON_LEG,target_hit_lift,0.04766332171922283
C15,123,PRED_minus_MON_LEG,target_action_sensitivity,-0.004005251993161967
C15,123,PRED_minus_MON_LEG,target_value_span,0.005902265479852693
C15,123,PRED_minus_MON_LEG,decoder_parameter_count,0.0
C15,123,PRED_minus_MON_LEG,film_modulation_norm_mean,0.0
C15,123,PRED_minus_MON_LEG,film_modulation_norm_max,0.0
C15,123,PRED_minus_MON_LEG,behavior_replay_mismatch,0.0
C15,123,PRED_minus_MON_LEG,option_success_fraction,0.0411839150641381
C05,8,PRED_minus_MON_FILM,coverage_auc,-0.2977378936040971
C05,8,PRED_minus_MON_FILM,dg_density,0.0052118803325452295
C05,8,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C05,8,PRED_minus_MON_FILM,dg_usage_entropy,0.01431599220162949
C05,8,PRED_minus_MON_FILM,recruitment_total,1.0
C05,8,PRED_minus_MON_FILM,repeat_assignments,0.0
C05,8,PRED_minus_MON_FILM,bad_source_assignments,0.0
C05,8,PRED_minus_MON_FILM,duplicate_assignments,0.0
C05,8,PRED_minus_MON_FILM,predictive_assignments,0.0
C05,8,PRED_minus_MON_FILM,attempt_coverage,0.024396929399747608
C05,8,PRED_minus_MON_FILM,fully_tested_count,0.0
C05,8,PRED_minus_MON_FILM,zero_outdegree_count,-3.052631578947368
C05,8,PRED_minus_MON_FILM,untested_zero_outdegree_count,-3.052631578947368
C05,8,PRED_minus_MON_FILM,bad_source_count,0.0
C05,8,PRED_minus_MON_FILM,reliable_out_degree_mean,0.19078947368421054
C05,8,PRED_minus_MON_FILM,predictive_event_count,-155.1513157894737
C05,8,PRED_minus_MON_FILM,predictive_context_groups,-12.44736842105263
C05,8,PRED_minus_MON_FILM,predictive_eligible_count,-1.0526315789473684
C05,8,PRED_minus_MON_FILM,predictive_reliability_gap,-0.18833646800761167
C05,8,PRED_minus_MON_FILM,largest_scc,-0.18421052631578938
C05,8,PRED_minus_MON_FILM,reachable_pair_fraction,0.010855262798845376
C05,8,PRED_minus_MON_FILM,reciprocal_fraction,-0.08750000027449507
C05,8,PRED_minus_MON_FILM,top3_incoming_share,1.0587667187422767e-08
C05,8,PRED_minus_MON_FILM,target_hit_lift,-0.4578793460601256
C05,8,PRED_minus_MON_FILM,target_action_sensitivity,-0.01940759033650944
C05,8,PRED_minus_MON_FILM,target_value_span,0.0041586455159918646
C05,8,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C05,8,PRED_minus_MON_FILM,film_modulation_norm_mean,0.10220913294898837
C05,8,PRED_minus_MON_FILM,film_modulation_norm_max,0.7928262058841555
C05,8,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C05,8,PRED_minus_MON_FILM,option_success_fraction,-0.11452533008138599
C05,99,PRED_minus_MON_FILM,coverage_auc,-0.7376587009099183
C05,99,PRED_minus_MON_FILM,dg_density,0.002597808837890625
C05,99,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C05,99,PRED_minus_MON_FILM,dg_usage_entropy,0.001095781592946321
C05,99,PRED_minus_MON_FILM,recruitment_total,0.0
C05,99,PRED_minus_MON_FILM,repeat_assignments,0.0
C05,99,PRED_minus_MON_FILM,bad_source_assignments,0.0
C05,99,PRED_minus_MON_FILM,duplicate_assignments,0.0
C05,99,PRED_minus_MON_FILM,predictive_assignments,0.0
C05,99,PRED_minus_MON_FILM,attempt_coverage,-0.021929823646419933
C05,99,PRED_minus_MON_FILM,fully_tested_count,0.0
C05,99,PRED_minus_MON_FILM,zero_outdegree_count,-3.046052631578948
C05,99,PRED_minus_MON_FILM,untested_zero_outdegree_count,-3.046052631578948
C05,99,PRED_minus_MON_FILM,bad_source_count,0.0
C05,99,PRED_minus_MON_FILM,reliable_out_degree_mean,0.20847039473684204
C05,99,PRED_minus_MON_FILM,predictive_event_count,59.74342105263156
C05,99,PRED_minus_MON_FILM,predictive_context_groups,-5.42763157894737
C05,99,PRED_minus_MON_FILM,predictive_eligible_count,-1.993421052631579
C05,99,PRED_minus_MON_FILM,predictive_reliability_gap,-0.34408667129709536
C05,99,PRED_minus_MON_FILM,largest_scc,0.0
C05,99,PRED_minus_MON_FILM,reachable_pair_fraction,0.011156799222685788
C05,99,PRED_minus_MON_FILM,reciprocal_fraction,-0.05099536507929628
C05,99,PRED_minus_MON_FILM,top3_incoming_share,0.051085142320708155
C05,99,PRED_minus_MON_FILM,target_hit_lift,0.024542475609402814
C05,99,PRED_minus_MON_FILM,target_action_sensitivity,-0.048053891336741414
C05,99,PRED_minus_MON_FILM,target_value_span,-0.011348024868455374
C05,99,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C05,99,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.22420124003761696
C05,99,PRED_minus_MON_FILM,film_modulation_norm_max,-0.5967497919735156
C05,99,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C05,99,PRED_minus_MON_FILM,option_success_fraction,0.06115542018884107
C05,123,PRED_minus_MON_FILM,coverage_auc,-6.032354020896442
C05,123,PRED_minus_MON_FILM,dg_density,-0.005678493271289414
C05,123,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C05,123,PRED_minus_MON_FILM,dg_usage_entropy,-0.016489168036113777
C05,123,PRED_minus_MON_FILM,recruitment_total,0.0
C05,123,PRED_minus_MON_FILM,repeat_assignments,0.0
C05,123,PRED_minus_MON_FILM,bad_source_assignments,0.0
C05,123,PRED_minus_MON_FILM,duplicate_assignments,0.0
C05,123,PRED_minus_MON_FILM,predictive_assignments,0.0
C05,123,PRED_minus_MON_FILM,attempt_coverage,0.013894434822909196
C05,123,PRED_minus_MON_FILM,fully_tested_count,0.0
C05,123,PRED_minus_MON_FILM,zero_outdegree_count,1.206851179673322
C05,123,PRED_minus_MON_FILM,untested_zero_outdegree_count,1.206851179673322
C05,123,PRED_minus_MON_FILM,bad_source_count,0.0
C05,123,PRED_minus_MON_FILM,reliable_out_degree_mean,-0.08570780399274047
C05,123,PRED_minus_MON_FILM,predictive_event_count,100.51842105263154
C05,123,PRED_minus_MON_FILM,predictive_context_groups,46.1193284936479
C05,123,PRED_minus_MON_FILM,predictive_eligible_count,5.285889292196007
C05,123,PRED_minus_MON_FILM,predictive_reliability_gap,0.04708518751722823
C05,123,PRED_minus_MON_FILM,largest_scc,0.0
C05,123,PRED_minus_MON_FILM,reachable_pair_fraction,-0.006553047600273253
C05,123,PRED_minus_MON_FILM,reciprocal_fraction,0.0
C05,123,PRED_minus_MON_FILM,top3_incoming_share,1.1953381617857417e-09
C05,123,PRED_minus_MON_FILM,target_hit_lift,0.03316199847931445
C05,123,PRED_minus_MON_FILM,target_action_sensitivity,0.019021004754517522
C05,123,PRED_minus_MON_FILM,target_value_span,-0.006576271965138837
C05,123,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C05,123,PRED_minus_MON_FILM,film_modulation_norm_mean,0.013797881957244962
C05,123,PRED_minus_MON_FILM,film_modulation_norm_max,-0.1697203049534245
C05,123,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C05,123,PRED_minus_MON_FILM,option_success_fraction,0.04412115247575346
C13,8,PRED_minus_MON_FILM,coverage_auc,3.859499944778406
C13,8,PRED_minus_MON_FILM,dg_density,-0.007078672710217927
C13,8,PRED_minus_MON_FILM,dg_silent_fraction,0.04481907894736842
C13,8,PRED_minus_MON_FILM,dg_usage_entropy,-0.057433887139747064
C13,8,PRED_minus_MON_FILM,recruitment_total,2.0
C13,8,PRED_minus_MON_FILM,repeat_assignments,0.0
C13,8,PRED_minus_MON_FILM,bad_source_assignments,0.0
C13,8,PRED_minus_MON_FILM,duplicate_assignments,0.0
C13,8,PRED_minus_MON_FILM,predictive_assignments,0.0
C13,8,PRED_minus_MON_FILM,attempt_coverage,-0.15964912407492338
C13,8,PRED_minus_MON_FILM,fully_tested_count,0.0
C13,8,PRED_minus_MON_FILM,zero_outdegree_count,0.24342105263157876
C13,8,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.24342105263157876
C13,8,PRED_minus_MON_FILM,bad_source_count,0.0
C13,8,PRED_minus_MON_FILM,reliable_out_degree_mean,-0.015213815789473685
C13,8,PRED_minus_MON_FILM,predictive_event_count,-0.9407894736842106
C13,8,PRED_minus_MON_FILM,predictive_context_groups,-0.7236842105263155
C13,8,PRED_minus_MON_FILM,predictive_eligible_count,-0.006578947368421052
C13,8,PRED_minus_MON_FILM,predictive_reliability_gap,-0.001644736842105263
C13,8,PRED_minus_MON_FILM,largest_scc,0.0
C13,8,PRED_minus_MON_FILM,reachable_pair_fraction,-0.0009868421567309845
C13,8,PRED_minus_MON_FILM,reciprocal_fraction,0.0
C13,8,PRED_minus_MON_FILM,top3_incoming_share,-0.2236842105263158
C13,8,PRED_minus_MON_FILM,target_hit_lift,-18.288027195946167
C13,8,PRED_minus_MON_FILM,target_action_sensitivity,-0.00247452920915461
C13,8,PRED_minus_MON_FILM,target_value_span,-0.003757015581389793
C13,8,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C13,8,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.09950579330325127
C13,8,PRED_minus_MON_FILM,film_modulation_norm_max,0.07811533071492849
C13,8,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C13,8,PRED_minus_MON_FILM,option_success_fraction,-0.019003497657219048
C13,99,PRED_minus_MON_FILM,coverage_auc,-3.1956518750230813
C13,99,PRED_minus_MON_FILM,dg_density,-0.0012227108604029608
C13,99,PRED_minus_MON_FILM,dg_silent_fraction,-0.014391447368421018
C13,99,PRED_minus_MON_FILM,dg_usage_entropy,0.03791137823933055
C13,99,PRED_minus_MON_FILM,recruitment_total,1.0
C13,99,PRED_minus_MON_FILM,repeat_assignments,0.0
C13,99,PRED_minus_MON_FILM,bad_source_assignments,0.0
C13,99,PRED_minus_MON_FILM,duplicate_assignments,0.0
C13,99,PRED_minus_MON_FILM,predictive_assignments,0.0
C13,99,PRED_minus_MON_FILM,attempt_coverage,-0.05805920642849646
C13,99,PRED_minus_MON_FILM,fully_tested_count,0.0
C13,99,PRED_minus_MON_FILM,zero_outdegree_count,0.0789473684210531
C13,99,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.0789473684210531
C13,99,PRED_minus_MON_FILM,bad_source_count,0.0
C13,99,PRED_minus_MON_FILM,reliable_out_degree_mean,-0.004934210526315789
C13,99,PRED_minus_MON_FILM,predictive_event_count,0.8421052631578947
C13,99,PRED_minus_MON_FILM,predictive_context_groups,0.28947368421052655
C13,99,PRED_minus_MON_FILM,predictive_eligible_count,0.0
C13,99,PRED_minus_MON_FILM,predictive_reliability_gap,0.0
C13,99,PRED_minus_MON_FILM,largest_scc,0.0
C13,99,PRED_minus_MON_FILM,reachable_pair_fraction,-0.000356359667708411
C13,99,PRED_minus_MON_FILM,reciprocal_fraction,0.0
C13,99,PRED_minus_MON_FILM,top3_incoming_share,-0.08552631578947369
C13,99,PRED_minus_MON_FILM,target_hit_lift,-10.69041748384112
C13,99,PRED_minus_MON_FILM,target_action_sensitivity,0.0023462251870353737
C13,99,PRED_minus_MON_FILM,target_value_span,0.013403258905255873
C13,99,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C13,99,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.22145661182309453
C13,99,PRED_minus_MON_FILM,film_modulation_norm_max,0.45049754177269175
C13,99,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C13,99,PRED_minus_MON_FILM,option_success_fraction,0.006372455703584772
C13,123,PRED_minus_MON_FILM,coverage_auc,-3.2483648748655227
C13,123,PRED_minus_MON_FILM,dg_density,-0.0003146121376439142
C13,123,PRED_minus_MON_FILM,dg_silent_fraction,0.02837171052631579
C13,123,PRED_minus_MON_FILM,dg_usage_entropy,-0.012711673974990845
C13,123,PRED_minus_MON_FILM,recruitment_total,2.0
C13,123,PRED_minus_MON_FILM,repeat_assignments,0.0
C13,123,PRED_minus_MON_FILM,bad_source_assignments,0.0
C13,123,PRED_minus_MON_FILM,duplicate_assignments,0.0
C13,123,PRED_minus_MON_FILM,predictive_assignments,0.0
C13,123,PRED_minus_MON_FILM,attempt_coverage,-0.1023300412650171
C13,123,PRED_minus_MON_FILM,fully_tested_count,0.0
C13,123,PRED_minus_MON_FILM,zero_outdegree_count,0.0
C13,123,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.0
C13,123,PRED_minus_MON_FILM,bad_source_count,0.0
C13,123,PRED_minus_MON_FILM,reliable_out_degree_mean,0.0
C13,123,PRED_minus_MON_FILM,predictive_event_count,-3.3421052631578956
C13,123,PRED_minus_MON_FILM,predictive_context_groups,-1.901315789473685
C13,123,PRED_minus_MON_FILM,predictive_eligible_count,-0.15789473684210525
C13,123,PRED_minus_MON_FILM,predictive_reliability_gap,-0.04287280735412711
C13,123,PRED_minus_MON_FILM,largest_scc,0.0
C13,123,PRED_minus_MON_FILM,reachable_pair_fraction,0.0
C13,123,PRED_minus_MON_FILM,reciprocal_fraction,0.0
C13,123,PRED_minus_MON_FILM,top3_incoming_share,0.0
C13,123,PRED_minus_MON_FILM,target_hit_lift,36.93961302641976
C13,123,PRED_minus_MON_FILM,target_action_sensitivity,0.009135799981825248
C13,123,PRED_minus_MON_FILM,target_value_span,0.007332727031194065
C13,123,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C13,123,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.1082663777235307
C13,123,PRED_minus_MON_FILM,film_modulation_norm_max,0.158167581024923
C13,123,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C13,123,PRED_minus_MON_FILM,option_success_fraction,-0.12125576495830165
C15,8,PRED_minus_MON_FILM,coverage_auc,5.738217430509842
C15,8,PRED_minus_MON_FILM,dg_density,0.0017418747313284987
C15,8,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C15,8,PRED_minus_MON_FILM,dg_usage_entropy,-0.0017028552208221415
C15,8,PRED_minus_MON_FILM,recruitment_total,0.0
C15,8,PRED_minus_MON_FILM,repeat_assignments,0.0
C15,8,PRED_minus_MON_FILM,bad_source_assignments,0.0
C15,8,PRED_minus_MON_FILM,duplicate_assignments,0.0
C15,8,PRED_minus_MON_FILM,predictive_assignments,0.0
C15,8,PRED_minus_MON_FILM,attempt_coverage,0.026118921249677185
C15,8,PRED_minus_MON_FILM,fully_tested_count,4.960526315789474
C15,8,PRED_minus_MON_FILM,zero_outdegree_count,0.0
C15,8,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.0
C15,8,PRED_minus_MON_FILM,bad_source_count,0.0
C15,8,PRED_minus_MON_FILM,reliable_out_degree_mean,1.070910586124402
C15,8,PRED_minus_MON_FILM,predictive_event_count,0.1949760765550259
C15,8,PRED_minus_MON_FILM,predictive_context_groups,-0.19557416267942607
C15,8,PRED_minus_MON_FILM,predictive_eligible_count,-0.06279904306220094
C15,8,PRED_minus_MON_FILM,predictive_reliability_gap,-0.018408236120555678
C15,8,PRED_minus_MON_FILM,largest_scc,0.42643540669856606
C15,8,PRED_minus_MON_FILM,reachable_pair_fraction,0.025575658921419775
C15,8,PRED_minus_MON_FILM,reciprocal_fraction,0.07112609104890572
C15,8,PRED_minus_MON_FILM,top3_incoming_share,-0.10674724276912839
C15,8,PRED_minus_MON_FILM,target_hit_lift,-6.123974379775912
C15,8,PRED_minus_MON_FILM,target_action_sensitivity,-0.0018801035985582335
C15,8,PRED_minus_MON_FILM,target_value_span,-0.004217143302686448
C15,8,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C15,8,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.04450576085793345
C15,8,PRED_minus_MON_FILM,film_modulation_norm_max,-0.09755405612539447
C15,8,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C15,8,PRED_minus_MON_FILM,option_success_fraction,-0.011162037052142859
C15,99,PRED_minus_MON_FILM,coverage_auc,1.399112773120848
C15,99,PRED_minus_MON_FILM,dg_density,-0.0018523366827713807
C15,99,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C15,99,PRED_minus_MON_FILM,dg_usage_entropy,-0.0011662213425888135
C15,99,PRED_minus_MON_FILM,recruitment_total,0.0
C15,99,PRED_minus_MON_FILM,repeat_assignments,0.0
C15,99,PRED_minus_MON_FILM,bad_source_assignments,0.0
C15,99,PRED_minus_MON_FILM,duplicate_assignments,0.0
C15,99,PRED_minus_MON_FILM,predictive_assignments,0.0
C15,99,PRED_minus_MON_FILM,attempt_coverage,-0.007044966283597409
C15,99,PRED_minus_MON_FILM,fully_tested_count,-0.7697368421052628
C15,99,PRED_minus_MON_FILM,zero_outdegree_count,0.03289473684210526
C15,99,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.0
C15,99,PRED_minus_MON_FILM,bad_source_count,0.03289473684210526
C15,99,PRED_minus_MON_FILM,reliable_out_degree_mean,0.2672697368421053
C15,99,PRED_minus_MON_FILM,predictive_event_count,-2.835526315789476
C15,99,PRED_minus_MON_FILM,predictive_context_groups,-1.5657894736842106
C15,99,PRED_minus_MON_FILM,predictive_eligible_count,-0.07236842105263158
C15,99,PRED_minus_MON_FILM,predictive_reliability_gap,-0.011826440740964915
C15,99,PRED_minus_MON_FILM,largest_scc,0.00657894736842124
C15,99,PRED_minus_MON_FILM,reachable_pair_fraction,-0.0020833333071909044
C15,99,PRED_minus_MON_FILM,reciprocal_fraction,0.04397521020942613
C15,99,PRED_minus_MON_FILM,top3_incoming_share,-0.02446126526123593
C15,99,PRED_minus_MON_FILM,target_hit_lift,8.464653069055393
C15,99,PRED_minus_MON_FILM,target_action_sensitivity,-0.002245792172049588
C15,99,PRED_minus_MON_FILM,target_value_span,0.0005940019082596622
C15,99,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C15,99,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.046279569989756464
C15,99,PRED_minus_MON_FILM,film_modulation_norm_max,0.04478439061265238
C15,99,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C15,99,PRED_minus_MON_FILM,option_success_fraction,-0.020413549788492275
C15,123,PRED_minus_MON_FILM,coverage_auc,-26.32214938157456
C15,123,PRED_minus_MON_FILM,dg_density,-0.0002852992007606886
C15,123,PRED_minus_MON_FILM,dg_silent_fraction,0.0
C15,123,PRED_minus_MON_FILM,dg_usage_entropy,0.005441306060866347
C15,123,PRED_minus_MON_FILM,recruitment_total,0.0
C15,123,PRED_minus_MON_FILM,repeat_assignments,0.0
C15,123,PRED_minus_MON_FILM,bad_source_assignments,0.0
C15,123,PRED_minus_MON_FILM,duplicate_assignments,0.0
C15,123,PRED_minus_MON_FILM,predictive_assignments,0.0
C15,123,PRED_minus_MON_FILM,attempt_coverage,-0.04410636542659063
C15,123,PRED_minus_MON_FILM,fully_tested_count,-9.302631578947368
C15,123,PRED_minus_MON_FILM,zero_outdegree_count,0.0
C15,123,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.0
C15,123,PRED_minus_MON_FILM,bad_source_count,0.0
C15,123,PRED_minus_MON_FILM,reliable_out_degree_mean,-0.35032894736842124
C15,123,PRED_minus_MON_FILM,predictive_event_count,-0.7039473684210531
C15,123,PRED_minus_MON_FILM,predictive_context_groups,-0.8552631578947363
C15,123,PRED_minus_MON_FILM,predictive_eligible_count,-0.01315789473684209
C15,123,PRED_minus_MON_FILM,predictive_reliability_gap,0.00040726799910006245
C15,123,PRED_minus_MON_FILM,largest_scc,0.5131578947368425
C15,123,PRED_minus_MON_FILM,reachable_pair_fraction,0.03229166645752757
C15,123,PRED_minus_MON_FILM,reciprocal_fraction,-0.0021199575184207564
C15,123,PRED_minus_MON_FILM,top3_incoming_share,0.08681862448391159
C15,123,PRED_minus_MON_FILM,target_hit_lift,-0.2355302368339739
C15,123,PRED_minus_MON_FILM,target_action_sensitivity,-0.008276154031735036
C15,123,PRED_minus_MON_FILM,target_value_span,-0.003802638128706206
C15,123,PRED_minus_MON_FILM,decoder_parameter_count,0.0
C15,123,PRED_minus_MON_FILM,film_modulation_norm_mean,0.009963394387772162
C15,123,PRED_minus_MON_FILM,film_modulation_norm_max,0.014895019562620737
C15,123,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0
C15,123,PRED_minus_MON_FILM,option_success_fraction,-0.0283367268152927
C05,8,DIR_minus_PRED_LEG,coverage_auc,4.698361078479287
C05,8,DIR_minus_PRED_LEG,dg_density,0.002505453009354442
C05,8,DIR_minus_PRED_LEG,dg_silent_fraction,0.0
C05,8,DIR_minus_PRED_LEG,dg_usage_entropy,0.0010619139985034165
C05,8,DIR_minus_PRED_LEG,recruitment_total,0.0
C05,8,DIR_minus_PRED_LEG,repeat_assignments,0.0
C05,8,DIR_minus_PRED_LEG,bad_source_assignments,0.0
C05,8,DIR_minus_PRED_LEG,duplicate_assignments,0.0
C05,8,DIR_minus_PRED_LEG,predictive_assignments,0.0
C05,8,DIR_minus_PRED_LEG,attempt_coverage,0.0012061382202725734
C05,8,DIR_minus_PRED_LEG,fully_tested_count,0.0
C05,8,DIR_minus_PRED_LEG,zero_outdegree_count,3.0921052631578956
C05,8,DIR_minus_PRED_LEG,untested_zero_outdegree_count,3.0921052631578956
C05,8,DIR_minus_PRED_LEG,bad_source_count,0.0
C05,8,DIR_minus_PRED_LEG,reliable_out_degree_mean,-0.23848684210526314
C05,8,DIR_minus_PRED_LEG,predictive_event_count,-463.9868421052632
C05,8,DIR_minus_PRED_LEG,predictive_context_groups,-133.7828947368421
C05,8,DIR_minus_PRED_LEG,predictive_eligible_count,-8.322368421052632
C05,8,DIR_minus_PRED_LEG,predictive_reliability_gap,-0.7691800347284267
C05,8,DIR_minus_PRED_LEG,largest_scc,0.0
C05,8,DIR_minus_PRED_LEG,reachable_pair_fraction,-0.016063597172768295
C05,8,DIR_minus_PRED_LEG,reciprocal_fraction,0.0
C05,8,DIR_minus_PRED_LEG,top3_incoming_share,-0.901190604034223
C05,8,DIR_minus_PRED_LEG,target_hit_lift,-0.03769660309741374
C05,8,DIR_minus_PRED_LEG,target_action_sensitivity,-0.00946295679559147
C05,8,DIR_minus_PRED_LEG,target_value_span,-0.0021561839898104635
C05,8,DIR_minus_PRED_LEG,decoder_parameter_count,0.0
C05,8,DIR_minus_PRED_LEG,film_modulation_norm_mean,0.0
C05,8,DIR_minus_PRED_LEG,film_modulation_norm_max,0.0
C05,8,DIR_minus_PRED_LEG,behavior_replay_mismatch,0.0
C05,8,DIR_minus_PRED_LEG,option_success_fraction,-0.20694758409732267
C05,99,DIR_minus_PRED_LEG,coverage_auc,-62.88263061940226
C05,99,DIR_minus_PRED_LEG,dg_density,-0.006568105597245064
C05,99,DIR_minus_PRED_LEG,dg_silent_fraction,0.0008223684210526315
C05,99,DIR_minus_PRED_LEG,dg_usage_entropy,-0.040189540307772775
C05,99,DIR_minus_PRED_LEG,recruitment_total,-0.23684210526315785
