base,contrast,metric,mean,sd,n
C05,PRED_x_goal,predictive_assignments,0.0,0.0,3
C05,PRED_x_goal,predictive_context_groups,12.59460072595281,25.952579773844192,3
C05,PRED_x_goal,predictive_eligible_count,0.2685420447670899,4.769508892078735,3
C05,PRED_x_goal,predictive_event_count,65.35921052631575,277.7618330237171,3
C05,PRED_x_goal,predictive_reliability_gap,-0.19608783745722422,0.3040163871276498,3
C05,PRED_x_goal,reachable_pair_fraction,0.004951981336369386,0.011638875758470122,3
C05,PRED_x_goal,reciprocal_fraction,-0.08909536509268118,0.03892221203268487,3
C05,PRED_x_goal,recruitment_total,0.0,1.0,3
C05,PRED_x_goal,reliable_out_degree_mean,0.1039691091954023,0.18320064931948923,3
C05,PRED_x_goal,repeat_assignments,0.0,0.0,3
C05,PRED_x_goal,target_action_sensitivity,-0.010228222075520738,0.03258070103861803,3
C05,PRED_x_goal,target_hit_lift,-0.018136429715466695,0.3657023859837668,3
C05,PRED_x_goal,target_value_span,-0.005004855177147062,0.006828012354212189,3
C05,PRED_x_goal,top3_incoming_share,0.2639325994473115,0.6570417662361412,3
C05,PRED_x_goal,untested_zero_outdegree_count,-1.6371899576527522,2.6632463069025465,3
C05,PRED_x_goal,zero_outdegree_count,-1.6371899576527522,2.6632463069025465,3
C13,DIR_minus_MON_FILM,attempt_coverage,-0.06266447403386496,0.06693096179072983,3
C13,DIR_minus_MON_FILM,bad_source_assignments,0.0,0.0,3
C13,DIR_minus_MON_FILM,bad_source_count,0.0,0.0,3
C13,DIR_minus_MON_FILM,behavior_replay_mismatch,0.0,0.0,3
C13,DIR_minus_MON_FILM,coverage_auc,2.8461127340924812,15.048119714534144,3
C13,DIR_minus_MON_FILM,decoder_parameter_count,0.0,0.0,3
C13,DIR_minus_MON_FILM,dg_density,-0.0006130954675507121,0.0037361580654624977,3
C13,DIR_minus_MON_FILM,dg_silent_fraction,-0.015487938596491252,0.05844652460176876,3
C13,DIR_minus_MON_FILM,dg_usage_entropy,0.03652478780662801,0.04513976052272896,3
C13,DIR_minus_MON_FILM,duplicate_assignments,0.0,0.0,3
C13,DIR_minus_MON_FILM,film_modulation_norm_max,0.34726106676093327,0.3239079895776653,3
C13,DIR_minus_MON_FILM,film_modulation_norm_mean,0.04873535128539069,0.025480955350602484,3
C13,DIR_minus_MON_FILM,fully_tested_count,0.0,0.0,3
C13,DIR_minus_MON_FILM,largest_scc,0.0,0.0,3
C13,DIR_minus_MON_FILM,option_success_fraction,-0.036346533433779284,0.05795290950346219,3
C13,DIR_minus_MON_FILM,predictive_assignments,0.0,0.0,3
C13,DIR_minus_MON_FILM,predictive_context_groups,-5.105263157894737,1.522695911643287,3
C13,DIR_minus_MON_FILM,predictive_eligible_count,-0.05482456140350877,0.08932198181761535,3
C13,DIR_minus_MON_FILM,predictive_event_count,-6.4035087719298245,2.32094534203237,3
C13,DIR_minus_MON_FILM,predictive_reliability_gap,-0.014839181398744123,0.02429175637895882,3
C13,DIR_minus_MON_FILM,reachable_pair_fraction,-0.00033808481295413353,0.0003427448887364856,3
C13,DIR_minus_MON_FILM,reciprocal_fraction,0.0,0.0,3
C13,DIR_minus_MON_FILM,recruitment_total,0.0,0.0,3
C13,DIR_minus_MON_FILM,reliable_out_degree_mean,-0.00493421052631579,0.005152123390683252,3
C13,DIR_minus_MON_FILM,repeat_assignments,0.0,0.0,3
C13,DIR_minus_MON_FILM,target_action_sensitivity,0.0029596179997417736,0.013288141836238507,3
C13,DIR_minus_MON_FILM,target_hit_lift,29.570987190855178,13.462675608519826,3
C13,DIR_minus_MON_FILM,target_value_span,0.0038829238170333073,0.004905007166533354,3
C13,DIR_minus_MON_FILM,top3_incoming_share,-0.07675438596491228,0.07568172774884824,3
C13,DIR_minus_MON_FILM,untested_zero_outdegree_count,0.0789473684210525,0.08243397425093167,3
C13,DIR_minus_MON_FILM,zero_outdegree_count,0.0789473684210525,0.08243397425093167,3
C13,DIR_minus_MON_LEG,attempt_coverage,0.034627802615538675,0.052844475276324666,3
C13,DIR_minus_MON_LEG,bad_source_assignments,0.0,0.0,3
C13,DIR_minus_MON_LEG,bad_source_count,0.0,0.0,3
C13,DIR_minus_MON_LEG,behavior_replay_mismatch,0.0,0.0,3
C13,DIR_minus_MON_LEG,coverage_auc,14.770539469539463,9.38714521574684,3
C13,DIR_minus_MON_LEG,decoder_parameter_count,0.0,0.0,3
C13,DIR_minus_MON_LEG,dg_density,-0.004076082106919318,0.0027798922265547302,3
C13,DIR_minus_MON_LEG,dg_silent_fraction,0.06944444444444443,0.08193410254358582,3
C13,DIR_minus_MON_LEG,dg_usage_entropy,-0.02959964106305994,0.07077378898258824,3
C13,DIR_minus_MON_LEG,duplicate_assignments,0.0,0.0,3
C13,DIR_minus_MON_LEG,film_modulation_norm_max,0.0,0.0,3
C13,DIR_minus_MON_LEG,film_modulation_norm_mean,0.0,0.0,3
C13,DIR_minus_MON_LEG,fully_tested_count,0.0,0.0,3
C13,DIR_minus_MON_LEG,largest_scc,0.0,0.0,3
C13,DIR_minus_MON_LEG,option_success_fraction,-0.00867051168001796,0.004507538456192181,3
C13,DIR_minus_MON_LEG,predictive_assignments,0.0,0.0,3
C13,DIR_minus_MON_LEG,predictive_context_groups,-5.891812865497076,1.7978100848989924,3
C13,DIR_minus_MON_LEG,predictive_eligible_count,-0.0029239766081871343,0.0050644760455230324,3
C13,DIR_minus_MON_LEG,predictive_event_count,-7.165204678362573,2.1722089926539048,3
C13,DIR_minus_MON_LEG,predictive_reliability_gap,-0.0007309941520467836,0.0012661190113807581,3
C13,DIR_minus_MON_LEG,reachable_pair_fraction,0.0022295322779794795,0.001727263827969615,3
C13,DIR_minus_MON_LEG,reciprocal_fraction,0.0,0.0,3
C13,DIR_minus_MON_LEG,recruitment_total,0.0,0.0,3
C13,DIR_minus_MON_LEG,reliable_out_degree_mean,0.03330592105263158,0.025885017657133455,3
C13,DIR_minus_MON_LEG,repeat_assignments,0.0,0.0,3
C13,DIR_minus_MON_LEG,target_action_sensitivity,-0.004480180509409892,0.01785014972501032,3
C13,DIR_minus_MON_LEG,target_hit_lift,6.083733614316286,19.03654310529619,3
C13,DIR_minus_MON_LEG,target_value_span,-0.00571070689659403,0.006558163519784294,3
C13,DIR_minus_MON_LEG,top3_incoming_share,0.5263157894736842,0.41904331419195207,3
C13,DIR_minus_MON_LEG,untested_zero_outdegree_count,-0.5328947368421056,0.41416028251413495,3
C13,DIR_minus_MON_LEG,zero_outdegree_count,-0.5328947368421056,0.41416028251413495,3
C13,DIR_minus_PRED_FILM,attempt_coverage,0.04401498322228068,0.01974449864574632,3
C13,DIR_minus_PRED_FILM,bad_source_assignments,0.0,0.0,3
C13,DIR_minus_PRED_FILM,bad_source_count,0.0,0.0,3
C13,DIR_minus_PRED_FILM,behavior_replay_mismatch,0.0,0.0,3
C13,DIR_minus_PRED_FILM,coverage_auc,3.7076183357958805,11.085727957679914,3
C13,DIR_minus_PRED_FILM,decoder_parameter_count,0.0,0.0,3
C13,DIR_minus_PRED_FILM,dg_density,0.0022589031018708885,0.0007098612220973991,3
C13,DIR_minus_PRED_FILM,dg_silent_fraction,-0.03508771929824565,0.03194648174340009,3
C13,DIR_minus_PRED_FILM,dg_usage_entropy,0.047269515431763796,0.0036370009733873564,3
C13,DIR_minus_PRED_FILM,duplicate_assignments,0.0,0.0,3
C13,DIR_minus_PRED_FILM,film_modulation_norm_max,0.11833424892341886,0.4305856329633138,3
C13,DIR_minus_PRED_FILM,film_modulation_norm_mean,0.1918116122353495,0.08284163867625051,3
C13,DIR_minus_PRED_FILM,fully_tested_count,0.0,0.0,3
C13,DIR_minus_PRED_FILM,largest_scc,0.0,0.0,3
C13,DIR_minus_PRED_FILM,option_success_fraction,0.008282402203532687,0.009642722517076789,3
C13,DIR_minus_PRED_FILM,predictive_assignments,0.0,0.0,3
C13,DIR_minus_PRED_FILM,predictive_context_groups,-4.326754385964912,0.49984127212771534,3
C13,DIR_minus_PRED_FILM,predictive_eligible_count,0.0,0.0,3
C13,DIR_minus_PRED_FILM,predictive_event_count,-5.256578947368421,0.5325697514562809,3
C13,DIR_minus_PRED_FILM,predictive_reliability_gap,0.0,0.0,3
C13,DIR_minus_PRED_FILM,reachable_pair_fraction,0.00010964912852566494,0.0001667424026189421,3
C13,DIR_minus_PRED_FILM,reciprocal_fraction,0.0,0.0,3
C13,DIR_minus_PRED_FILM,recruitment_total,-1.6666666666666667,0.5773502691896257,3
C13,DIR_minus_PRED_FILM,reliable_out_degree_mean,0.0017817982456140348,0.0027377993908221186,3
C13,DIR_minus_PRED_FILM,repeat_assignments,0.0,0.0,3
C13,DIR_minus_PRED_FILM,target_action_sensitivity,-4.288065349356343e-05,0.010690506525802359,3
C13,DIR_minus_PRED_FILM,target_hit_lift,26.917264408644353,39.40661912426534,3
C13,DIR_minus_PRED_FILM,target_value_span,-0.0017767329679867414,0.004505156156953687,3
C13,DIR_minus_PRED_FILM,top3_incoming_share,0.02631578947368421,0.04001817454143566,3
C13,DIR_minus_PRED_FILM,untested_zero_outdegree_count,-0.02850877192982478,0.043804790253154126,3
C13,DIR_minus_PRED_FILM,zero_outdegree_count,-0.02850877192982478,0.043804790253154126,3
C13,DIR_minus_PRED_LEG,attempt_coverage,0.09230289862609026,0.022028374136506133,3
C13,DIR_minus_PRED_LEG,bad_source_assignments,0.0,0.0,3
C13,DIR_minus_PRED_LEG,bad_source_count,0.0,0.0,3
C13,DIR_minus_PRED_LEG,behavior_replay_mismatch,0.0,0.0,3
C13,DIR_minus_PRED_LEG,coverage_auc,13.368105268986165,7.123087842594086,3
C13,DIR_minus_PRED_LEG,decoder_parameter_count,0.0,0.0,3
C13,DIR_minus_PRED_LEG,dg_density,-0.0019433921369869731,0.0029040433550485724,3
C13,DIR_minus_PRED_LEG,dg_silent_fraction,0.04621692372487509,0.07220592420710321,3
C13,DIR_minus_PRED_LEG,dg_usage_entropy,-0.0203786674902956,0.05110491309131439,3
C13,DIR_minus_PRED_LEG,duplicate_assignments,0.0,0.0,3
C13,DIR_minus_PRED_LEG,film_modulation_norm_max,0.0,0.0,3
C13,DIR_minus_PRED_LEG,film_modulation_norm_mean,0.0,0.0,3
C13,DIR_minus_PRED_LEG,fully_tested_count,0.0,0.0,3
C13,DIR_minus_PRED_LEG,largest_scc,0.0,0.0,3
C13,DIR_minus_PRED_LEG,option_success_fraction,0.004475790294424172,0.010725881877426404,3
C13,DIR_minus_PRED_LEG,predictive_assignments,0.0,0.0,3
C13,DIR_minus_PRED_LEG,predictive_context_groups,-5.381099686301847,1.4339945032043044,3
C13,DIR_minus_PRED_LEG,predictive_eligible_count,0.0,0.0,3
C13,DIR_minus_PRED_LEG,predictive_event_count,-6.440528058556988,1.7685627339575387,3
C13,DIR_minus_PRED_LEG,predictive_reliability_gap,0.0,0.0,3
C13,DIR_minus_PRED_LEG,reachable_pair_fraction,0.0023026316969965896,0.001892043292310177,3
C13,DIR_minus_PRED_LEG,reciprocal_fraction,0.0,0.0,3
C13,DIR_minus_PRED_LEG,recruitment_total,-3.3333333333333335,2.0816659994661326,3
C13,DIR_minus_PRED_LEG,reliable_out_degree_mean,0.03453947368421053,0.028168369339562415,3
C13,DIR_minus_PRED_LEG,repeat_assignments,0.0,0.0,3
C13,DIR_minus_PRED_LEG,target_action_sensitivity,-0.008824566644602594,0.00814782881616517,3
C13,DIR_minus_PRED_LEG,target_hit_lift,-2.7858452829553446,10.78314478348748,3
C13,DIR_minus_PRED_LEG,target_value_span,-0.010122323117184546,0.00808296196029791,3
C13,DIR_minus_PRED_LEG,top3_incoming_share,0.543859649122807,0.4539632593201323,3
C13,DIR_minus_PRED_LEG,untested_zero_outdegree_count,-0.5526315789473687,0.45069390943299814,3
C13,DIR_minus_PRED_LEG,zero_outdegree_count,-0.5526315789473687,0.45069390943299814,3
C13,DIR_x_goal,attempt_coverage,-0.09729227664940364,0.01639276319633988,3
C13,DIR_x_goal,bad_source_assignments,0.0,0.0,3
C13,DIR_x_goal,bad_source_count,0.0,0.0,3
C13,DIR_x_goal,behavior_replay_mismatch,0.0,0.0,3
C13,DIR_x_goal,coverage_auc,-11.924426735446986,22.645469049507206,3
C13,DIR_x_goal,decoder_parameter_count,0.0,0.0,3
C13,DIR_x_goal,dg_density,0.0034629866393686057,0.006453986465905615,3
C13,DIR_x_goal,dg_silent_fraction,-0.08493238304093569,0.10094461484237134,3
C13,DIR_x_goal,dg_usage_entropy,0.06612442886968795,0.1056696178268767,3
C13,DIR_x_goal,duplicate_assignments,0.0,0.0,3
C13,DIR_x_goal,film_modulation_norm_max,0.34726106676093327,0.3239079895776653,3
C13,DIR_x_goal,film_modulation_norm_mean,0.04873535128539069,0.025480955350602484,3
C13,DIR_x_goal,fully_tested_count,0.0,0.0,3
C13,DIR_x_goal,largest_scc,0.0,0.0,3
C13,DIR_x_goal,option_success_fraction,-0.027676021753761326,0.062074809620531336,3
C13,DIR_x_goal,predictive_assignments,0.0,0.0,3
C13,DIR_x_goal,predictive_context_groups,0.786549707602339,2.6823576168804117,3
C13,DIR_x_goal,predictive_eligible_count,-0.051900584795321635,0.09180017698294894,3
C13,DIR_x_goal,predictive_event_count,0.7616959064327483,3.6968483207202634,3
C13,DIR_x_goal,predictive_reliability_gap,-0.014108187246697339,0.02491239993972664,3
C13,DIR_x_goal,reachable_pair_fraction,-0.002567617090933613,0.0019936350567877764,3
C13,DIR_x_goal,reciprocal_fraction,0.0,0.0,3
C13,DIR_x_goal,recruitment_total,0.0,0.0,3
C13,DIR_x_goal,reliable_out_degree_mean,-0.038240131578947366,0.03009239220975656,3
C13,DIR_x_goal,repeat_assignments,0.0,0.0,3
C13,DIR_x_goal,target_action_sensitivity,0.007439798509151665,0.03113825606403573,3
C13,DIR_x_goal,target_hit_lift,23.487253576538894,5.5742690008308236,3
C13,DIR_x_goal,target_value_span,0.009593630713627337,0.011066406734383288,3
C13,DIR_x_goal,top3_incoming_share,-0.6030701754385964,0.4770228347331802,3
C13,DIR_x_goal,untested_zero_outdegree_count,0.6118421052631581,0.48147827535610416,3
C13,DIR_x_goal,zero_outdegree_count,0.6118421052631581,0.48147827535610416,3
C13,FILM_minus_LEG_DIR,attempt_coverage,-0.0519645484491137,0.04678582023431567,3
C13,FILM_minus_LEG_DIR,bad_source_assignments,0.0,0.0,3
C13,FILM_minus_LEG_DIR,bad_source_count,0.0,0.0,3
C13,FILM_minus_LEG_DIR,behavior_replay_mismatch,0.0,0.0,3
C13,FILM_minus_LEG_DIR,coverage_auc,-3.4620971481480063,18.37440505811423,3
C13,FILM_minus_LEG_DIR,decoder_parameter_count,2048.0,0.0,3
C13,FILM_minus_LEG_DIR,dg_density,0.0013531467370819638,0.001920757703957283,3
C13,FILM_minus_LEG_DIR,dg_silent_fraction,-0.015487938596491233,0.09829137592028893,3
C13,FILM_minus_LEG_DIR,dg_usage_entropy,0.023980264862378402,0.04698726505469168,3
C13,FILM_minus_LEG_DIR,duplicate_assignments,0.0,0.0,3
C13,FILM_minus_LEG_DIR,film_modulation_norm_max,1.683240147536261,0.4248168771897465,3
C13,FILM_minus_LEG_DIR,film_modulation_norm_mean,0.4689287019141934,0.020579200183978474,3
C13,FILM_minus_LEG_DIR,fully_tested_count,0.0,0.0,3
C13,FILM_minus_LEG_DIR,largest_scc,0.0,0.0,3
C13,FILM_minus_LEG_DIR,option_success_fraction,-0.0025759948205137458,0.012263273334362541,3
C13,FILM_minus_LEG_DIR,predictive_assignments,0.0,0.0,3
C13,FILM_minus_LEG_DIR,predictive_context_groups,0.0,0.0,3
C13,FILM_minus_LEG_DIR,predictive_eligible_count,0.0,0.0,3
C13,FILM_minus_LEG_DIR,predictive_event_count,0.0,0.0,3
C13,FILM_minus_LEG_DIR,predictive_reliability_gap,0.0,0.0,3
C13,FILM_minus_LEG_DIR,reachable_pair_fraction,-0.0023483188338822834,0.0015214022379274016,3
C13,FILM_minus_LEG_DIR,reciprocal_fraction,0.0,0.0,3
C13,FILM_minus_LEG_DIR,recruitment_total,0.0,0.0,3
C13,FILM_minus_LEG_DIR,reliable_out_degree_mean,-0.03508771929824561,0.022409853832496534,3
C13,FILM_minus_LEG_DIR,repeat_assignments,0.0,0.0,3
C13,FILM_minus_LEG_DIR,target_action_sensitivity,0.010291997494565103,0.016480402828594757,3
C13,FILM_minus_LEG_DIR,target_hit_lift,26.36348744279199,34.61013627614177,3
C13,FILM_minus_LEG_DIR,target_value_span,0.017004549495093096,0.001718525666413014,3
C13,FILM_minus_LEG_DIR,top3_incoming_share,-0.5548245614035088,0.3653735171267122,3
C13,FILM_minus_LEG_DIR,untested_zero_outdegree_count,0.5614035087719298,0.3585576613199441,3
C13,FILM_minus_LEG_DIR,zero_outdegree_count,0.5614035087719298,0.3585576613199441,3
C13,FILM_minus_LEG_MON,attempt_coverage,0.04532772820028994,0.06317097671261537,3
C13,FILM_minus_LEG_MON,bad_source_assignments,0.0,0.0,3
C13,FILM_minus_LEG_MON,bad_source_count,0.0,0.0,3
C13,FILM_minus_LEG_MON,behavior_replay_mismatch,0.0,0.0,3
C13,FILM_minus_LEG_MON,coverage_auc,8.462329587298976,12.715887590970173,3
C13,FILM_minus_LEG_MON,decoder_parameter_count,2048.0,0.0,3
C13,FILM_minus_LEG_MON,dg_density,-0.0021098399022866417,0.006526643589381763,3
C13,FILM_minus_LEG_MON,dg_silent_fraction,0.06944444444444445,0.1553913878668464,3
C13,FILM_minus_LEG_MON,dg_usage_entropy,-0.04214416400730955,0.11478860426379994,3
C13,FILM_minus_LEG_MON,duplicate_assignments,0.0,0.0,3
C13,FILM_minus_LEG_MON,film_modulation_norm_max,1.3359790807753278,0.16075581754424115,3
C13,FILM_minus_LEG_MON,film_modulation_norm_mean,0.4201933506288027,0.016600711462214195,3
C13,FILM_minus_LEG_MON,fully_tested_count,0.0,0.0,3
C13,FILM_minus_LEG_MON,largest_scc,0.0,0.0,3
C13,FILM_minus_LEG_MON,option_success_fraction,0.025100026933247577,0.07426022036472978,3
C13,FILM_minus_LEG_MON,predictive_assignments,0.0,0.0,3
C13,FILM_minus_LEG_MON,predictive_context_groups,-0.786549707602339,2.6823576168804117,3
C13,FILM_minus_LEG_MON,predictive_eligible_count,0.051900584795321635,0.09180017698294894,3
C13,FILM_minus_LEG_MON,predictive_event_count,-0.7616959064327483,3.6968483207202634,3
C13,FILM_minus_LEG_MON,predictive_reliability_gap,0.014108187246697339,0.02491239993972664,3
C13,FILM_minus_LEG_MON,reachable_pair_fraction,0.0002192982570513299,0.0008444584761005667,3
C13,FILM_minus_LEG_MON,reciprocal_fraction,0.0,0.0,3
C13,FILM_minus_LEG_MON,recruitment_total,0.0,0.0,3
C13,FILM_minus_LEG_MON,reliable_out_degree_mean,0.003152412280701754,0.013043896933089508,3
C13,FILM_minus_LEG_MON,repeat_assignments,0.0,0.0,3
C13,FILM_minus_LEG_MON,target_action_sensitivity,0.002852198985413437,0.01490175299552627,3
C13,FILM_minus_LEG_MON,target_hit_lift,2.8762338662530937,38.993748787069194,3
C13,FILM_minus_LEG_MON,target_value_span,0.007410918781465759,0.009443239382621657,3
C13,FILM_minus_LEG_MON,top3_incoming_share,0.048245614035087724,0.19674609488909547,3
C13,FILM_minus_LEG_MON,untested_zero_outdegree_count,-0.05043859649122832,0.20870235092943182,3
C13,FILM_minus_LEG_MON,zero_outdegree_count,-0.05043859649122832,0.20870235092943182,3
C13,FILM_minus_LEG_PRED,attempt_coverage,-0.00367663304530412,0.03820067474455799,3
C13,FILM_minus_LEG_PRED,bad_source_assignments,0.0,0.0,3
C13,FILM_minus_LEG_PRED,bad_source_count,0.0,0.0,3
C13,FILM_minus_LEG_PRED,behavior_replay_mismatch,0.0,0.0,3
C13,FILM_minus_LEG_PRED,coverage_auc,6.19838978504228,7.3594814246847156,3
C13,FILM_minus_LEG_PRED,decoder_parameter_count,2048.0,0.0,3
C13,FILM_minus_LEG_PRED,dg_density,-0.002849148501775898,0.0021326788940465658,3
C13,FILM_minus_LEG_PRED,dg_silent_fraction,0.0658167044266295,0.05804691051988535,3
C13,FILM_minus_LEG_PRED,dg_usage_entropy,-0.04366791805968099,0.00958710920864682,3
C13,FILM_minus_LEG_PRED,duplicate_assignments,0.0,0.0,3
C13,FILM_minus_LEG_PRED,film_modulation_norm_max,1.5649058986128423,0.045255211343810636,3
C13,FILM_minus_LEG_PRED,film_modulation_norm_mean,0.2771170896788438,0.08445303500760959,3
C13,FILM_minus_LEG_PRED,fully_tested_count,0.0,0.0,3
C13,FILM_minus_LEG_PRED,largest_scc,0.0,0.0,3
C13,FILM_minus_LEG_PRED,option_success_fraction,-0.006382606729622262,0.014193031966927781,3
C13,FILM_minus_LEG_PRED,predictive_assignments,0.0,0.0,3
C13,FILM_minus_LEG_PRED,predictive_context_groups,-1.0543453003369352,1.3106954960672765,3
C13,FILM_minus_LEG_PRED,predictive_eligible_count,0.0,0.0,3
C13,FILM_minus_LEG_PRED,predictive_event_count,-1.1839491111885676,1.3389191916738656,3
C13,FILM_minus_LEG_PRED,predictive_reliability_gap,0.0,0.0,3
C13,FILM_minus_LEG_PRED,reachable_pair_fraction,-0.00015533626541135867,0.0002690503039504772,3
C13,FILM_minus_LEG_PRED,reciprocal_fraction,0.0,0.0,3
C13,FILM_minus_LEG_PRED,recruitment_total,-1.6666666666666667,1.5275252316519468,3
C13,FILM_minus_LEG_PRED,reliable_out_degree_mean,-0.0023300438596491227,0.004035754348776167,3
C13,FILM_minus_LEG_PRED,repeat_assignments,0.0,0.0,3
C13,FILM_minus_LEG_PRED,target_action_sensitivity,0.0015103115034560705,0.00416650452427111,3
C13,FILM_minus_LEG_PRED,target_hit_lift,-3.3396222488077125,16.167661721068313,3
C13,FILM_minus_LEG_PRED,target_value_span,0.00865895934589529,0.009874737055532583,3
C13,FILM_minus_LEG_PRED,top3_incoming_share,-0.03728070175438596,0.06457206958041867,3
C13,FILM_minus_LEG_PRED,untested_zero_outdegree_count,0.03728070175438584,0.06457206958041846,3
C13,FILM_minus_LEG_PRED,zero_outdegree_count,0.03728070175438584,0.06457206958041846,3
C13,PRED_minus_MON_FILM,attempt_coverage,-0.10667945725614565,0.05093442751665973,3
C13,PRED_minus_MON_FILM,bad_source_assignments,0.0,0.0,3
C13,PRED_minus_MON_FILM,bad_source_count,0.0,0.0,3
C13,PRED_minus_MON_FILM,behavior_replay_mismatch,0.0,0.0,3
C13,PRED_minus_MON_FILM,coverage_auc,-0.8615056017033993,4.0885956870938065,3
C13,PRED_minus_MON_FILM,decoder_parameter_count,0.0,0.0,3
C13,PRED_minus_MON_FILM,dg_density,-0.0028719985694216008,0.0036712724385017433,3
C13,PRED_minus_MON_FILM,dg_silent_fraction,0.0195997807017544,0.03056438566834725,3
C13,PRED_minus_MON_FILM,dg_usage_entropy,-0.010744727625135786,0.04770305614957065,3
C13,PRED_minus_MON_FILM,duplicate_assignments,0.0,0.0,3
C13,PRED_minus_MON_FILM,film_modulation_norm_max,0.22892681783751442,0.19601601968663793,3
C13,PRED_minus_MON_FILM,film_modulation_norm_mean,-0.14307626094995884,0.06802055948088864,3
C13,PRED_minus_MON_FILM,fully_tested_count,0.0,0.0,3
C13,PRED_minus_MON_FILM,largest_scc,0.0,0.0,3
C13,PRED_minus_MON_FILM,option_success_fraction,-0.04462893563731197,0.06756284467873955,3
C13,PRED_minus_MON_FILM,predictive_assignments,0.0,0.0,3
C13,PRED_minus_MON_FILM,predictive_context_groups,-0.7785087719298246,1.0964232435064487,3
C13,PRED_minus_MON_FILM,predictive_eligible_count,-0.05482456140350877,0.08932198181761535,3
C13,PRED_minus_MON_FILM,predictive_event_count,-1.146929824561404,2.099708269100209,3
C13,PRED_minus_MON_FILM,predictive_reliability_gap,-0.014839181398744123,0.02429175637895882,3
C13,PRED_minus_MON_FILM,reachable_pair_fraction,-0.0004477339414797985,0.0004997262290552714,3
C13,PRED_minus_MON_FILM,reciprocal_fraction,0.0,0.0,3
C13,PRED_minus_MON_FILM,recruitment_total,1.6666666666666667,0.5773502691896257,3
C13,PRED_minus_MON_FILM,reliable_out_degree_mean,-0.006716008771929825,0.0077618394379209265,3
C13,PRED_minus_MON_FILM,repeat_assignments,0.0,0.0,3
C13,PRED_minus_MON_FILM,target_action_sensitivity,0.003002498653235337,0.005832920120107795,3
C13,PRED_minus_MON_FILM,target_hit_lift,2.653722782210823,29.934472113481878,3
C13,PRED_minus_MON_FILM,target_value_span,0.005659656785020048,0.008701616410226903,3
C13,PRED_minus_MON_FILM,top3_incoming_share,-0.10307017543859649,0.1128693792320857,3
C13,PRED_minus_MON_FILM,untested_zero_outdegree_count,0.10745614035087729,0.12418943100673466,3
C13,PRED_minus_MON_FILM,zero_outdegree_count,0.10745614035087729,0.12418943100673466,3
C13,PRED_minus_MON_LEG,attempt_coverage,-0.05767509601055159,0.03109253470057769,3
C13,PRED_minus_MON_LEG,bad_source_assignments,0.0,0.0,3
C13,PRED_minus_MON_LEG,bad_source_count,0.0,0.0,3
C13,PRED_minus_MON_LEG,behavior_replay_mismatch,0.0,0.0,3
C13,PRED_minus_MON_LEG,coverage_auc,1.4024342005532968,9.012937911306363,3
C13,PRED_minus_MON_LEG,decoder_parameter_count,0.0,0.0,3
C13,PRED_minus_MON_LEG,dg_density,-0.0021326899699323446,0.004967479976166012,3
C13,PRED_minus_MON_LEG,dg_silent_fraction,0.02322752071956934,0.08486812755799787,3
C13,PRED_minus_MON_LEG,dg_usage_entropy,-0.009220973572764338,0.0646896505189079,3
C13,PRED_minus_MON_LEG,duplicate_assignments,0.0,0.0,3
C13,PRED_minus_MON_LEG,film_modulation_norm_max,0.0,0.0,3
C13,PRED_minus_MON_LEG,film_modulation_norm_mean,0.0,0.0,3
C13,PRED_minus_MON_LEG,fully_tested_count,0.0,0.0,3
C13,PRED_minus_MON_LEG,largest_scc,0.0,0.0,3
C13,PRED_minus_MON_LEG,option_success_fraction,-0.013146301974442132,0.0062219265456099565,3
C13,PRED_minus_MON_LEG,predictive_assignments,0.0,0.0,3
C13,PRED_minus_MON_LEG,predictive_context_groups,-0.5107131791952285,0.5665567890759676,3
C13,PRED_minus_MON_LEG,predictive_eligible_count,-0.0029239766081871343,0.0050644760455230324,3
C13,PRED_minus_MON_LEG,predictive_event_count,-0.7246766198055846,0.8091108024304516,3
C13,PRED_minus_MON_LEG,predictive_reliability_gap,-0.0007309941520467836,0.0012661190113807581,3
C13,PRED_minus_MON_LEG,reachable_pair_fraction,-7.309941901710995e-05,0.0005791283882993224,3
C13,PRED_minus_MON_LEG,reciprocal_fraction,0.0,0.0,3
C13,PRED_minus_MON_LEG,recruitment_total,3.3333333333333335,2.0816659994661326,3
C13,PRED_minus_MON_LEG,reliable_out_degree_mean,-0.0012335526315789475,0.008904772955471922,3
C13,PRED_minus_MON_LEG,repeat_assignments,0.0,0.0,3
C13,PRED_minus_MON_LEG,target_action_sensitivity,0.004344386135192704,0.014364566644142512,3
C13,PRED_minus_MON_LEG,target_hit_lift,8.869578897271628,29.80136144789989,3
C13,PRED_minus_MON_LEG,target_value_span,0.004411616220590517,0.011091711098969174,3
C13,PRED_minus_MON_LEG,top3_incoming_share,-0.01754385964912281,0.13899080594290197,3
C13,PRED_minus_MON_LEG,untested_zero_outdegree_count,0.019736842105263126,0.14247636728755034,3
C13,PRED_minus_MON_LEG,zero_outdegree_count,0.019736842105263126,0.14247636728755034,3
C13,PRED_x_goal,attempt_coverage,-0.04900436124559406,0.026002317476539773,3
C13,PRED_x_goal,bad_source_assignments,0.0,0.0,3
C13,PRED_x_goal,bad_source_count,0.0,0.0,3
C13,PRED_x_goal,behavior_replay_mismatch,0.0,0.0,3
C13,PRED_x_goal,coverage_auc,-2.263939802256697,13.038419707257539,3
