run_name,policy_id,target_env_steps,actual_env_steps,snapshot_path,unit_id,active_fraction,spatial_information,active_observation_count,active_bin_count,field_eligible,mono_field_score,mono_field,dominant_peak_x,dominant_peak_y,secondary_peak_x,secondary_peak_y,primary_secondary_peak_distance,dominant_peak_nearest_neighbor_distance
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,6,0.04324999824166298,0.09041670709848404,4325,153,1,0.3248004913330078,0,1950.0,1950.0,150.0,350.0,2408.31884765625,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,7,0.03290000185370445,0.08509733527898788,3290,217,1,0.20058345794677734,0,1050.0,350.0,1550.0,1950.0,1676.305419921875,223.60679626464844
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,8,0.028920000419020653,0.08539459854364395,2892,97,1,0.3672191798686981,0,150.0,1250.0,1650.0,1950.0,1655.2945556640625,100.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,9,0.056540001183748245,0.05102451518177986,5654,71,1,0.36831173300743103,0,150.0,1650.0,1650.0,1950.0,1529.705810546875,200.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,10,0.031849998980760574,0.07665033638477325,3185,230,1,0.26101624965667725,0,750.0,850.0,1350.0,1550.0,921.9544677734375,583.09521484375
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,11,0.024529999122023582,0.06957239657640457,2453,109,1,0.3898131251335144,0,150.0,1150.0,150.0,1650.0,500.0,100.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,12,0.020989999175071716,0.16432102024555206,2099,170,1,0.3407968580722809,0,1650.0,350.0,150.0,1850.0,2121.3203125,600.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,13,0.024320000782608986,0.11518488824367523,2432,93,1,0.3318180441856384,0,150.0,1850.0,1850.0,1950.0,1702.9385986328125,200.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,14,0.01810000091791153,0.13220100104808807,1810,54,1,0.3916957378387451,0,1950.0,1950.0,150.0,1950.0,1800.0,0.0
DGC_DIRECT_DG_F16_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,15,0.03197000175714493,0.09478328377008438,3197,71,1,0.3336098790168762,0,1750.0,1950.0,1150.0,150.0,1897.3665771484375,100.0
