run_name,base,capacity,seed,target_env_steps,source_unit,target_unit,prospective_attempts,prospective_successes,observed_success_rate,posterior_reliability,attempts,tctrl,endpoint_peak_distance,source_mono_field,target_mono_field,target_peak_x,target_peak_y
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,5,7,46.0,28.0,0.6086956521739131,0.7023836374282837,17.955862045288086,13.960044860839844,nan,0,0,1350.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,11,14,151.0,88.0,0.5827814569536424,0.6240253448486328,80.99896240234375,6.0808634757995605,nan,0,0,950.0,1950.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,5000000,15,1,26.0,15.0,0.5769230769230769,0.6320437788963318,12.214804649353027,27.70272445678711,nan,0,0,1950.0,850.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,11,7,26.0,20.0,0.7692307692307693,0.7653652429580688,2.26423716545105,6.716589450836182,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,8,12,67.0,48.0,0.7164179104477612,0.6537070870399475,17.3288516998291,9.044659614562988,nan,0,0,1950.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,14,7,60.0,40.0,0.6666666666666666,0.722545325756073,5.897689342498779,7.409849166870117,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,9,12,45.0,30.0,0.6666666666666666,0.6607444882392883,5.230554580688477,8.449773788452148,nan,0,0,1950.0,1750.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,2,7,90.0,59.0,0.6555555555555556,0.678166925907135,12.967474937438965,14.23603343963623,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,7,10,42.0,27.0,0.6428571428571429,0.7741056680679321,11.334665298461914,19.50800323486328,nan,0,0,550.0,350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,5,7,60.0,38.0,0.6333333333333333,0.766160786151886,2.441838026046753,12.301905632019043,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,6,7,38.0,24.0,0.631578947368421,0.5451099276542664,2.95331072807312,2.298999786376953,nan,0,0,150.0,1350.0
DGC_DIRECT_DG_F16_S99,DIRECT_DG,16,99,25000000,3,7,21.0,13.0,0.6190476190476191,0.5774921774864197,1.4810353517532349,4.333477020263672,nan,0,0,150.0,1350.0
