condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,unit,spatial_information_bits,active_fraction,connected_components_half_peak,field_eligible,mono_field,mono_score,field_components_30pct,field_components_50pct,field_components_70pct,dominant_component_mass_30pct,dominant_component_mass_50pct,dominant_component_mass_70pct,field_spread
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,0,0.12938709361141587,0.025997400259974,6,True,False,0.3134680986404419,10,4,1,0.3134680986404419,0.6629478931427002,1.0,0.6865319013595581
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,1,0.1150547989172935,0.022997700229977002,5,True,False,0.2333422154188156,14,7,3,0.2333422154188156,0.26909300684928894,0.37495118379592896,0.7666577845811844
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,2,0.07544486288743574,0.0245975402459754,8,True,False,0.29985377192497253,9,8,6,0.505300760269165,0.29985377192497253,0.3434549868106842,0.7001462280750275
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,3,0.09599386310572777,0.0103989601039896,1,True,False,0.7868002653121948,4,1,1,0.7868002653121948,1.0,1.0,0.21319973468780518
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,4,0.17998067979388535,0.029197080291970802,5,True,False,0.24050787091255188,9,5,2,0.24050787091255188,0.4144967794418335,0.5518423318862915,0.7594921290874481
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,5,0.33001235614484975,0.032396760323967606,1,True,False,0.48939254879951477,7,3,2,0.48939254879951477,0.5086703300476074,0.6792956590652466,0.5106074512004852
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,6,0.18431190626862737,0.0017998200179982,1,False,False,0.0,0,0,0,0.0,0.0,0.0,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,7,0.16500741946754852,0.036996300369963,3,True,False,0.19087719917297363,15,6,2,0.19087719917297363,0.3298913240432739,0.7100153565406799,0.8091228008270264
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,8,0.2658514803977892,0.024897510248975102,10,True,False,0.2104024887084961,9,7,4,0.2104024887084961,0.23782934248447418,0.40353143215179443,0.7895975112915039
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,9,0.19849914128722032,0.0235976402359764,5,True,False,0.3373405635356903,10,4,2,0.3373405635356903,0.4405488967895508,0.5249128341674805,0.6626594364643097
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,10,0.06830768167625532,0.0301969803019698,4,True,False,0.35604289174079895,7,4,2,0.35604289174079895,0.45644569396972656,0.6088928580284119,0.643957108259201
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,11,0.26399806199353576,0.035096490350964904,13,True,False,0.3610662519931793,11,8,4,0.3610662519931793,0.42946940660476685,0.4846218526363373,0.6389337480068207
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,12,0.11038113676682176,0.0370962903709629,11,True,False,0.2556280493736267,16,6,3,0.2556280493736267,0.285611093044281,0.38306936621665955,0.7443719506263733
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,13,0.11550683998796991,0.029597040295970403,9,True,False,0.18993185460567474,14,5,3,0.18993185460567474,0.28174200654029846,0.4106435477733612,0.8100681453943253
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,14,0.07145392112697245,0.030396960303969604,4,True,False,0.26371678709983826,12,6,6,0.26371678709983826,0.3239082098007202,0.2642943561077118,0.7362832129001617
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,15,0.16387457809205255,0.0240975902409759,4,True,False,0.26870715618133545,10,4,3,0.26870715618133545,0.42610877752304077,0.5118862390518188,0.7312928438186646
