condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
encourage,1.0,1,0.144287109375,0.150390625,0.016527797403332822,1.154296875,1.256864391796201,1.0,0.392578125,1.16798418972332,0.299689776988061,0.7206404597872362,0.7206404597872362,0.9248332400471405,16.52632297084726,16.52632297084726,0.07791061452507733,0.3319253723180069,0.17607601738550033,0.6204255230297001,0.9109531113653186,6.652258021995609,6.043121062509323,0.929137945695212,6.954218971011286,6.421042109569226
punish,1.0,1,0.16064453125,0.1611328125,0.0027186349427880964,1.28515625,2.8961070272153164,1.0,0.826171875,1.1443478260869566,0.8780962666069512,0.7461049649532243,0.7461049649532243,0.8462311046473925,29.905633218487658,29.905633218487658,0.04822495927487525,0.21860558693985188,0.24464864503348016,0.5294903512829066,0.9578113212812366,7.328084838085148,6.891066551056639,0.9999796537601475,7.999661539604582,7.999323669835331
no_learning,1.0,2,0.16748046875,0.16796875,0.009404961076297961,1.33984375,1.1047369485927125,1.0,0.244140625,1.1706484641638226,0.6274227508593919,0.7082090476733203,0.7082090476733203,0.9207803274339993,18.00591929078466,18.00591929078466,0.08404544762148233,0.4040993027344275,0.2900336308381569,0.3464471505003178,0.9014122748125949,6.5434954666880785,5.805926126682756,0.8933402410362778,6.4333409735870255,5.687303479216079
encourage,1.0,2,0.145751953125,0.146484375,0.011837673752344392,1.166015625,1.0905208330223954,1.0,0.33984375,1.1328273244781784,0.31466139958163175,0.722961854878885,0.722961854878885,0.9265079280144886,15.493870892003033,15.493870892003033,0.07069140809486736,0.3315142259909441,0.14894535389364413,0.6774100754936603,0.8963526796683042,6.472646050557072,5.8058342688711795,0.9272297808453516,6.909415783638534,6.343097208583092
punish,1.0,2,0.15771484375,0.158203125,0.0025371838001497227,1.26171875,2.8664716195871254,1.0,0.830078125,1.1393298059964727,0.8789241771385017,0.7474305411041657,0.7474305411041657,0.8469849284840164,30.29427330114798,30.29427330114798,0.04638173558106841,0.21923738235186624,0.2457919792951985,0.5319801201558985,0.9573678914379785,7.321327162284296,6.879582852406039,0.9999649064476064,7.999416247847712,7.998835005316417
no_learning,1.0,3,0.169677734375,0.169921875,0.009979947966782077,1.357421875,1.0189530059190584,1.0,0.220703125,1.1962134251290877,0.6973803177780726,0.708289235976346,0.708289235976346,0.9195292206580925,18.008546133132114,18.008546133132114,0.0799783798411427,0.3929786225637165,0.2677870507242397,0.30030160440124715,0.8656816320953375,6.095469901153047,5.438641850004787,0.8624328749557011,6.080561574291433,5.426027501347685
encourage,1.0,3,0.151611328125,0.146484375,0.013843010256186363,1.212890625,1.0400147627736394,1.0,0.271484375,1.154275092936803,0.3484655275313929,0.7131888639264443,0.7131888639264443,0.9299007770939645,14.66331362491374,14.66331362491374,0.07243502368514254,0.3387795234341814,0.15162930242812078,0.6468632691325488,0.9041729009344901,6.590041833305145,6.014103994186893,0.9274237521222142,6.909361898141064,6.482027190227786
punish,1.0,3,0.164306640625,0.1640625,0.0022771921516330116,1.314453125,2.920286348490116,1.0,0.82421875,1.1583476764199656,0.8824998626451155,0.7479183517564512,0.7479183517564512,0.8426394443773221,31.06290997701324,31.06290997701324,0.04230615013453527,0.22535543215345577,0.24454847643972688,0.5340451647845669,0.9559199919290231,7.2993205433496575,6.854668482147085,0.9999735765856501,7.999560465989775,7.999121826991864
no_learning,1.0,4,0.168212890625,0.1669921875,0.009490132678504301,1.345703125,1.1038025069573063,1.0,0.25,1.2066549912434326,0.6557866577416767,0.7163968035176662,0.7163968035176662,0.9179899247283078,22.1539798397317,22.1539798397317,0.06703959177181949,0.4041853503384033,0.2602537720582526,0.35722905507237224,0.8919006623929948,6.399231038649557,5.695041615034724,0.8917632498534357,6.40635796338364,5.703978680303403
encourage,1.0,4,0.15576171875,0.16015625,0.012069538178035424,1.24609375,1.0870259271107279,1.0,0.271484375,1.1706422018348623,0.30704065503054323,0.7127079040491155,0.7127079040491155,0.9279673127091931,14.624941303864782,14.624941303864782,0.060221333096703446,0.37768690277103784,0.1627300038513128,0.6793463917688491,0.9076217061515098,6.6171360331435425,5.957752811773834,0.928495142838339,6.943595217183551,6.371104981146851
