F,L,threshold,reward_method,seed,run,window,window_low,window_high,max_step,perf/_fps,perf/_fps__n,perf/_sample_throughput,perf/_sample_throughput__n,train/entropy,train/entropy__n,train/version_diff_avg,train/version_diff_avg__n,train/distance_metric,train/distance_metric__n,train/reward_for_advantage_mean,train/reward_for_advantage_mean__n,train/reward_for_advantage_nonzero_frac,train/reward_for_advantage_nonzero_frac__n,train/intrinsic_reward_mean,train/intrinsic_reward_mean__n,train/intrinsic_reward_nonzero_frac,train/intrinsic_reward_nonzero_frac__n,train/hrl_active_target_frac,train/hrl_active_target_frac__n,train/hrl_source_frac,train/hrl_source_frac__n,train/hrl_target_hit_rate,train/hrl_target_hit_rate__n,train/hrl_tctrl_update_rate,train/hrl_tctrl_update_rate__n,train/hrl_option_reset_rate,train/hrl_option_reset_rate__n,train/hrl_option_timeout_rate,train/hrl_option_timeout_rate__n,train/hrl_option_success_fraction,train/hrl_option_success_fraction__n,train/hrl_learned_deadline_fraction,train/hrl_learned_deadline_fraction__n,train/hrl_selected_deadline_mean,train/hrl_selected_deadline_mean__n,train/hrl_elapsed_on_hit_mean,train/hrl_elapsed_on_hit_mean__n,train/hrl_elapsed_on_timeout_mean,train/hrl_elapsed_on_timeout_mean__n,train/hrl_node_coverage_fraction,train/hrl_node_coverage_fraction__n,train/hrl_selected_target_visit_mean,train/hrl_selected_target_visit_mean__n,train/hrl_known_edge_fraction,train/hrl_known_edge_fraction__n,train/hrl_known_controllability_time_mean,train/hrl_known_controllability_time_mean__n,train/dg_density,train/dg_density__n,train/dg_multi_activation_rate,train/dg_multi_activation_rate__n,train/dg_silent_unit_frac,train/dg_silent_unit_frac__n,train/encoder_loss,train/encoder_loss__n,train/decoder_loss,train/decoder_loss__n,train/batch_reward_loss,train/batch_reward_loss__n,train/encoder_punishment,train/encoder_punishment__n,len/len,len/len__n,len/len_min,len/len_min__n,len/len_max,len/len_max__n
16,64,2.0,mean,99,B1_F16_L64_T200_ERmean_S99,terminal_10m,75196800,85196800,85196800,1906.2711590088818,526,238.2867902748485,526,0.7593161539506104,236,5.632162837658898,236,4.01768812991805,236,4.572464326806998e-05,236,8.275953389830508e-06,236,4.572464326806998e-05,236,8.275953389830508e-06,236,0.9988661943855932,236,0.9988661943855932,236,9.10354872881356e-05,236,0.0059814453125,236,0.016659494173728813,236,0.015436722060381356,236,0.005756542118171514,236,0.0,236,64.0,236,4.021892660755222,236,64.0,236,0.15476239737817796,236,0.0,236,0.011408548293066985,236,28.9470732010017,236,0.008663630081435381,236,0.0002813824152542373,236,0.614406779661017,236,-0.00015872598690956524,236,0.001281884532684255,236,-8.347796096655903e-05,236,0.0014225779476395998,236,7000.182495581334,526,684.2889733840304,526,7200.0,526
16,64,2.0,punish,123,B1_F16_L64_T200_ERpunish_S123,early_5_15m,5000000,15000000,90046464,2362.7032646738326,423,294.7122623091894,423,1.5038709901581127,242,5.489390980113637,242,6.161080641687409,242,0.00047940341522736756,242,9.483148243801652e-05,242,0.00047940341522736756,242,9.483148243801652e-05,242,0.99876517303719,242,0.99876517303719,242,0.00015737990702479338,242,0.0070679719783057855,242,0.016720606275826447,242,0.01532436402376033,242,0.010018867817668876,242,0.0,242,64.0,242,9.361570240052279,242,64.0,242,0.17563484128841683,242,0.0,242,0.013570486007966408,242,25.705240824991023,242,0.003445333685756715,242,0.013474141270661157,242,0.7357954545454546,242,0.004725352297271002,242,0.008221532148886318,242,-1.7217089121868788e-05,242,-0.03736542018228377,242,6701.552339594415,423,328.64302600472814,423,7200.0,423
16,64,2.0,punish,123,B1_F16_L64_T200_ERpunish_S123,common_50_60m,50000000,60000000,90046464,2421.9708440660856,414,302.5254459841816,414,0.6759034311267692,213,5.473442543280516,213,4.008665427355699,213,0.000732192644537749,213,0.00014671361502347418,213,0.000732192644537749,213,0.00014671361502347418,213,0.9988744314847418,213,0.9988744314847418,213,0.00031176643192488263,213,0.006519586267605634,213,0.016762030516431926,213,0.015317818368544601,213,0.01859762879884299,213,0.0,213,64.0,213,8.65192493026805,213,64.0,213,0.14251178866820716,213,0.0,213,0.010240218717989647,213,28.63134059100084,213,0.0031791293005428403,213,0.007250861942488263,213,0.715669014084507,213,0.0015966394606043372,213,0.020351715411670055,213,-0.000908976739399275,213,-0.024092439160555326,213,6866.376226600241,414,730.9371980676328,414,7200.0,414
16,64,2.0,punish,123,B1_F16_L64_T200_ERpunish_S123,mature_80_90m,80000000,90000000,90046464,2408.2499782332457,415,300.6132102139025,415,0.9796648825388499,193,5.263527667584197,193,3.3873601484792837,193,-2.5299547009116974e-07,193,2.5299546632124353e-06,193,-2.5299547009116974e-07,193,2.5299546632124353e-06,193,0.998856460492228,193,0.998856460492228,193,2.2769591968911917e-05,193,0.002831019268134715,193,0.0166622814119171,193,0.01550103222150259,193,0.00142290786757988,193,0.0,193,64.0,193,0.5267703001980955,193,64.0,193,0.08697146084642163,193,0.0,193,0.005018365355884087,193,23.41891014514192,193,0.0042636060961787564,193,0.00029094478626943006,193,0.8678756476683938,193,0.00040819664641476454,193,-0.004862060079591136,193,-8.258264671065337e-06,193,-0.005220814459992469,193,6909.253616810994,415,1101.6289156626506,415,7200.0,415
16,64,2.0,punish,123,B1_F16_L64_T200_ERpunish_S123,terminal_10m,80046464,90046464,90046464,2408.2495246611447,415,300.6196383189006,415,0.9784491301811847,194,5.267807164143041,194,3.3869425801886726,194,-2.5169136972987504e-07,194,2.5169136597938144e-06,194,-2.5169136972987504e-07,194,2.5169136597938144e-06,194,0.9988522873711341,194,0.9988522873711341,194,2.265222293814433e-05,194,0.0028139094716494845,194,0.016664485341494846,194,0.01549915431701031,194,0.0014155732909428705,194,0.0,194,64.0,194,0.5240549893723321,194,64.0,194,0.08694300700708762,194,0.0,194,0.005016345251111563,194,23.42135600945384,194,0.004278595914545748,194,0.00028944507087628866,194,0.8682345360824743,194,0.0003972053859205723,194,-0.004864734282312656,194,-8.215696296472218e-06,194,-0.005146081685714158,194,6908.460557464232,415,1101.667469879518,415,7200.0,415
16,64,2.0,punish,456,B1_F16_L64_T200_ERpunish_S456,early_5_15m,5000000,15000000,83066880,2261.1371319110576,442,282.03143462444325,442,1.5806996429723406,252,5.438292488219246,252,3.295214509295802,252,0.0008389912026835927,252,0.0001705109126984127,252,0.0008389912026835927,252,0.0001705109126984127,252,0.9987308562748016,252,0.9987308562748016,252,0.0001957000248015873,252,0.002567351810515873,252,0.01677982390873016,252,0.015305292038690476,252,0.012265908635324903,252,0.0,252,64.0,252,6.391865083149502,252,64.0,252,0.08955056326729911,252,0.0,252,0.00480812517837746,252,27.314811733980026,252,0.0012749565972222222,252,0.004793681795634921,252,0.8474702380952381,252,0.0006787255145684954,252,0.016151059091845082,252,-2.7886842237046314e-05,252,-0.010555594389766084,252,6425.162704812995,442,412.52488687782807,442,7200.0,442
16,64,2.0,punish,456,B1_F16_L64_T200_ERpunish_S456,common_50_60m,50000000,60000000,83066880,2238.162285396031,448,280.4008341857365,448,1.434456458715635,214,5.537435656396028,214,3.9126143738209644,214,0.0013603424542673556,214,0.0003262813960280374,214,0.0013603424542673556,214,0.0003262813960280374,214,0.998738226489486,214,0.998738226489486,214,0.0007210134345794392,214,0.0051041362441588784,214,0.016790942610981307,214,0.014801310601635514,214,0.04518839062374329,214,0.0,214,64.0,214,19.658805136368652,214,64.0,214,0.13982840564763435,214,0.0,214,0.008500067699944304,214,29.378904841770634,214,0.0013711519330461448,214,0.002610251168224299,214,0.6723130841121495,214,8.767745142368963e-05,214,0.04208287129300498,214,-0.0002661607963703225,214,-0.012560236713805897,214,5935.840009416853,448,314.10714285714283,448,7200.0,448
16,64,2.0,punish,456,B1_F16_L64_T200_ERpunish_S456,mature_80_90m,80000000,90000000,83066880,2291.2921151756345,133,288.8620915233641,133,1.5270627892535666,69,5.637780230978261,69,3.7099020809367085,69,0.0003736413007942062,69,0.00011322463768115942,69,0.0003736413007942062,69,0.00011322463768115942,69,0.9986931295955882,68,0.9986931295955882,68,0.00013643152573529412,68,0.004430434283088236,68,0.0167236328125,68,0.015273150275735295,68,0.008670993313631591,68,0.0,68,64.0,68,5.838235294117647,68,64.0,68,0.1373735315659467,68,0.0,68,0.009182021165650119,68,28.791936930488138,68,0.0021712359260110292,68,0.008494657628676471,68,0.7674632352941176,68,0.001841210635578703,69,0.005023579248159692,69,-5.060181994100704e-05,68,-0.01540742774025549,68,6597.316046463816,133,490.8872180451128,133,7200.0,133
16,64,2.0,punish,456,B1_F16_L64_T200_ERpunish_S456,terminal_10m,73066880,83066880,83066880,2292.255502683307,436,287.4824738108784,436,1.4948555916547774,200,5.56978515625,200,3.9571677434444426,200,0.0006201171915381564,200,0.00015625,200,0.0006201171915381564,200,0.00015625,200,0.9988173288316583,199,0.9988173288316583,199,0.000267450533919598,199,0.004566288473618091,199,0.016731607255025125,199,0.015281485552763818,199,0.016750820523979675,199,0.0,199,64.0,199,8.053870531781834,199,64.0,199,0.14099381796678706,199,0.0,199,0.008233673255141806,199,28.550835796337033,199,0.0020534189502198494,199,0.006799132380653266,199,0.7675879396984925,199,0.0009095174786432381,200,0.013665996919153258,200,-0.00016711915295627248,199,-0.014251923833951914,199,6729.349154691084,436,358.0183486238532,436,7200.0,436
16,64,2.0,punish,8,B1_F16_L64_T200_ERpunish_S8,early_5_15m,5000000,15000000,90013696,2388.8412916151456,417,299.09975764505583,417,0.3185687670328965,240,5.599863688151042,240,5.636579188456138,240,2.5838216606643984e-05,240,6.103515625e-06,240,2.5838216606643984e-05,240,6.103515625e-06,240,0.9988240559895833,240,0.9988240559895833,240,0.0,240,0.006247965494791666,240,0.016770426432291666,240,0.015596516927083333,240,0.0,240,0.0,240,64.0,240,0.0,240,64.0,240,0.166378911336263,240,0.0,240,0.013429531488024319,240,24.870676557223003,240,0.0033074696858723957,240,0.008402506510416666,240,0.715625,240,0.006176822471203991,240,0.0038678445686552245,240,-0.00029790277330903335,240,-0.038925171330144316,240,7018.381396835656,417,1225.0935251798562,417,7200.0,417
16,64,2.0,punish,8,B1_F16_L64_T200_ERpunish_S8,common_50_60m,50000000,60000000,90013696,2359.2948454733455,425,294.25019861557905,425,1.106110513451611,247,5.511807708122469,247,2.7942204827721784,247,0.000221802256478238,247,4.942117914979757e-05,247,0.000221802256478238,247,4.942117914979757e-05,247,0.9988593591852226,247,0.9988593591852226,247,0.00017593939777327936,247,0.0035721628289473685,247,0.016650983679149797,247,0.01533440346659919,247,0.011197955818914692,247,0.0,247,64.0,247,9.715249660044064,247,64.0,247,0.10517098739562247,247,0.0,247,0.006852856027490275,247,29.112830328072615,247,0.0008920522836538461,247,5.139802631578947e-05,247,0.7279858299595142,247,4.0121285284199575e-05,247,0.005159701158948665,247,-5.435301999557718e-05,247,-0.004562563373889752,247,6888.501298253676,425,655.9058823529411,425,7200.0,425
16,64,2.0,punish,8,B1_F16_L64_T200_ERpunish_S8,mature_80_90m,80000000,90000000,90013696,2351.5855859375,425,293.5791023523667,425,1.0582596751802786,207,5.490503283514493,207,2.7434553190129964,207,0.00039298385182400637,207,9.6712711352657e-05,207,0.00039298385182400637,207,9.6712711352657e-05,207,0.9988724713164251,207,0.9988724713164251,207,0.000198143115942029,207,0.00338966259057971,207,0.016653457125603864,207,0.015318349939613526,207,0.012576685489519783,207,0.0,207,64.0,207,10.162640907914167,207,64.0,207,0.09751044379340278,207,0.0,207,0.006141168721119203,207,28.919172471272198,207,0.0013267037949124395,207,0.0001155834842995169,207,0.7569444444444444,207,0.0001616111633238864,207,0.012510510692980302,207,-5.295548300092347e-05,207,-0.006053744079644965,207,6824.233986672794,425,552.9035294117647,425,7200.0,425
16,64,2.0,punish,8,B1_F16_L64_T200_ERpunish_S8,terminal_10m,80013696,90013696,90013696,2353.757500160468,426,293.57591877968656,426,1.0595995838252397,208,5.491300142728365,208,2.7490028910912,208,0.0004049447920631512,208,9.859525240384616e-05,208,0.0004049447920631512,208,9.859525240384616e-05,208,0.9988591120793269,208,0.9988591120793269,208,0.00020188551682692306,208,0.003392146183894231,208,0.01667198768028846,208,0.01531982421875,208,0.01279902608635334,208,0.0,208,64.0,208,10.21955128816458,208,64.0,208,0.09730045612041767,208,0.0,208,0.006128575258816664,208,28.929923571073093,208,0.0013250204233022837,208,0.00011502779447115384,208,0.7557091346153846,208,0.0001676316906511488,208,0.013212476588915497,208,-5.27008893326498e-05,208,-0.006088022203060133,208,6824.7333434198945,426,552.5446009389672,426,7200.0,426
16,64,2.0,punish,99,B1_F16_L64_T200_ERpunish_S99,early_5_15m,5000000,15000000,90079232,2144.6883015775884,466,268.255140050798,466,1.4229076641415237,218,5.4534408149369265,218,6.277428720248949,218,0.000941173320942144,218,0.00017022649082568808,218,0.000941173320942144,218,0.00017022649082568808,218,0.9988061747419725,218,0.9988061747419725,218,0.00018590524655963302,218,0.008264944094036697,218,0.016733712012614678,218,0.015351741685779817,218,0.011724900693521587,218,0.0,218,64.0,218,7.881498468031577,218,64.0,218,0.21187710543291285,218,0.0,218,0.016584437176021278,218,25.073089625857293,218,0.004193087236596903,218,0.014740270212155963,218,0.632454128440367,218,0.006131583534393406,218,0.014068120182705444,218,-3.798467207512041e-05,218,-0.04854501195872,218,6816.6451662251875,466,315.57081545064375,466,7200.0,466
16,64,2.0,punish,99,B1_F16_L64_T200_ERpunish_S99,common_50_60m,50000000,60000000,90079232,2228.2225455729167,450,278.8201359727648,450,1.542986056441633,243,5.378211001800412,243,2.8552372563523027,243,0.00020113972692312998,243,5.0234696502057615e-05,243,0.00020113972692312998,243,5.0234696502057615e-05,243,0.9988104423868313,243,0.9988104423868313,243,0.00020093878600823046,243,0.0032431520061728396,243,0.016708060056584362,243,0.015327610596707819,243,0.012256332155730989,243,0.0,243,64.0,243,5.563785980758353,243,64.0,243,0.09215567631976594,243,0.0,243,0.005948030851674055,243,28.38012453558023,243,0.0006198961548353909,243,0.0003456147119341564,243,0.808641975308642,243,7.196785328633568e-05,243,0.0006480957640128003,243,-4.350633548243056e-05,243,-0.004700159184692055,243,6620.770132378472,450,437.58222222222224,450,7200.0,450
16,64,2.0,punish,99,B1_F16_L64_T200_ERpunish_S99,mature_80_90m,80000000,90000000,90079232,2235.8418001520554,447,279.82626793368553,447,1.5684074488553135,220,5.4529940518465905,220,3.3782948325980793,220,0.0007304243731017446,220,0.00016645951704545453,220,0.0007304243731017446,220,0.00016645951704545453,220,0.9988525390625,220,0.9988525390625,220,0.0004905007102272728,220,0.004989346590909091,220,0.016696999289772727,220,0.015050159801136364,220,0.030954215506261044,220,0.0,220,64.0,220,18.225075756419788,220,64.0,220,0.1305211847478693,220,0.0,220,0.00888137356378138,220,28.509517270868475,220,0.0011903242631392046,220,0.001114169034090909,220,0.7474431818181818,220,0.0003892094104561362,220,0.018695923350010576,220,-0.0001241753851486878,220,-0.010993652601014632,220,6374.340601842142,447,296.6800894854586,447,7200.0,447
16,64,2.0,punish,99,B1_F16_L64_T200_ERpunish_S99,terminal_10m,80079232,90079232,90079232,2238.526965743504,445,279.83412859627373,445,1.568500122333544,221,5.4491149073812215,221,3.3634409909874066,221,0.0007271192854406509,221,0.00016570630656108598,221,0.0007271192854406509,221,0.00016570630656108598,221,0.9988533123585973,221,0.9988533123585973,221,0.0004971189196832579,221,0.0049601421097285065,221,0.016696567449095024,221,0.015046132635746607,221,0.03138888478953374,221,0.0,221,64.0,221,18.45030165797445,221,64.0,221,0.13042840051435237,221,0.0,221,0.008881931692547253,221,28.56735409007353,221,0.0011824525859021493,221,0.0011024992929864253,221,0.747737556561086,221,0.00038584361165736665,221,0.018576858171716972,221,-0.00012361350557787924,221,-0.010907452177860547,221,6370.310492011939,445,296.07191011235955,445,7200.0,445
16,64,2.43,encourage,123,B1_F16_L64_T243_ERencourage_S123,early_5_15m,5000000,15000000,90046464,2240.8605606694928,446,279.7810336399506,446,1.515502944528817,249,5.581299808609438,249,5.576594179174507,249,0.0009218514438310169,249,0.000490242218875502,249,0.0009218514438310169,249,0.000490242218875502,249,0.9987234092620482,249,0.9987234092620482,249,0.0010863767570281125,249,0.018266425075301206,249,0.017093765687751002,249,0.01472687625502008,249,0.06691493435078356,249,0.0015768681664064706,249,63.95763754174413,249,24.903726033896326,249,63.95392319093268,249,0.3456292209855045,249,0.009206461723908842,249,0.029589198204318445,249,25.656608229181373,249,0.022302099021084338,249,0.03165395958835342,249,0.01857429718875502,249,-5.488337472021341,249,0.06673663408620784,249,-2.7049866778005556e-06,249,7.0670043206119155,249,6291.713364673837,446,401.3273542600897,446,7200.0,446
16,64,2.43,encourage,123,B1_F16_L64_T243_ERencourage_S123,common_50_60m,50000000,60000000,90046464,2289.2714057817852,438,286.7296555749902,438,1.5289008905653094,244,5.46527599897541,244,1.5264583824042108,244,-0.0047603421495057505,244,0.0006603803790983607,244,-0.0047603421495057505,244,0.0006603803790983607,244,0.9986492219518442,244,0.9986492219518442,244,0.0013527792008196722,244,0.01787629674692623,244,0.017101850665983607,244,0.014396292264344262,244,0.08437307826319679,244,0.000582151046236519,244,63.97683748651723,244,28.292754654024467,244,63.97731019629807,244,0.36144844430391904,244,0.0064746376554496955,244,0.028970695436611526,244,27.97989971911321,244,0.021865594582479508,244,0.022585008965163935,244,0.0,244,-6.95278020276398,244,0.08648062659977157,244,0.0,244,7.180828004586892,244,5850.225037457192,438,330.24657534246575,438,7200.0,438
16,64,2.43,encourage,123,B1_F16_L64_T243_ERencourage_S123,mature_80_90m,80000000,90000000,90046464,2318.8491686756815,431,290.0132550374538,431,1.5463063949762388,215,5.553595112645349,215,1.0031433715788258,215,-0.004781749825278259,215,0.0005359738372093023,215,-0.004781749825278259,215,0.0005359738372093023,215,0.9986259992732558,215,0.9986259992732558,215,0.0014693859011627908,215,0.017941497093023256,215,0.0172374636627907,215,0.01438499273255814,215,0.09079499571302603,215,0.004354783034948416,215,63.86132585392442,215,27.24202660183574,215,63.82292248038358,215,0.34678813135901165,215,0.02158876799566801,215,0.028666613588846007,215,27.669724655151366,215,0.02600651230922965,215,0.026469385901162792,215,0.0,215,-8.014649410026019,215,0.07622055227835771,215,0.0,215,7.178457211339197,215,5814.722595073231,431,307.8422273781903,431,7200.0,431
16,64,2.43,encourage,123,B1_F16_L64_T243_ERencourage_S123,terminal_10m,80046464,90046464,90046464,2324.2419098610103,430,290.0126136247502,430,1.5459662019102662,216,5.551423249421297,216,1.004302472055079,216,-0.004736780424183153,216,0.0005312319155092593,216,-0.004736780424183153,216,0.0005312319155092593,216,0.9986278392650463,216,0.9986278392650463,216,0.001460322627314815,216,0.017905906394675927,216,0.01722999855324074,216,0.014388472945601851,216,0.09025550362033148,216,0.004209496874224256,216,63.86784874951398,216,27.367449318921125,216,63.830761397326434,216,0.34609900580512154,216,0.02123856973937816,216,0.028575435608487437,216,27.68880213631524,216,0.025913944950810185,216,0.02637849030671296,216,0.0,216,-7.996748258670171,216,0.07577970478612567,216,0.0,216,7.178504948262815,216,5810.645390852108,430,308.446511627907,430,7200.0,430
16,64,2.43,encourage,456,B1_F16_L64_T243_ERencourage_S456,early_5_15m,5000000,15000000,87883776,2431.6878908626063,411,303.46808470194645,411,1.5120966224109424,238,5.422383797268908,238,5.029271047656276,238,0.002566553998307228,238,0.0005334164915966386,238,0.002566553998307228,238,0.0005334164915966386,238,0.9987485228466386,238,0.9987485228466386,238,0.0013909860819327732,238,0.023168740152310924,238,0.017163701418067227,238,0.014519186580882353,238,0.08548266691852267,238,0.0027369962801702882,238,63.91213598171202,238,28.263158575827333,238,63.93561004189884,238,0.3901617226480436,238,0.02025485343980689,238,0.039721936097039896,238,24.844895306755514,238,0.024639354032628676,238,0.0285316274947479,238,0.0,238,-5.098922637330384,238,0.06346351483605896,238,0.0,238,7.018623061540748,238,6452.447490163093,411,352.11678832116786,411,7200.0,411
16,64,2.43,encourage,456,B1_F16_L64_T243_ERencourage_S456,common_50_60m,50000000,60000000,87883776,2457.598187016506,408,306.9359645469516,408,1.2626287759736528,215,5.641615188953488,215,3.8127564718556957,215,0.0017160247382741736,215,0.00039289607558139536,215,0.0017160247382741736,215,0.00039289607558139536,215,0.9987168422965116,215,0.9987168422965116,215,0.0009879178779069768,215,0.020405614098837208,215,0.016939952761627908,215,0.014671148255813954,215,0.06198374045103095,215,0.0017084302770537,215,63.96128941025845,215,27.733311182953592,215,63.97114163775777,215,0.3108733421148256,215,0.014653858239221019,215,0.030948022683692532,215,25.872199799293696,215,0.022524953442950583,215,0.023605559593023257,215,0.0,215,-5.567537297758945,215,0.050941878713147586,215,0.0,215,7.031743058492971,215,5915.632156671262,408,279.05882352941177,408,7200.0,408
16,64,2.43,encourage,456,B1_F16_L64_T243_ERencourage_S456,mature_80_90m,80000000,90000000,87883776,2442.334992023729,322,305.79076371281786,322,1.1224802965859333,166,5.6314329583960845,166,3.729674171252423,166,0.0015298498904934583,166,0.00031179405120481925,166,0.0015298498904934583,166,0.00031179405120481925,166,0.9986564867424242,165,0.9986564867424242,165,0.0007339015151515151,165,0.015986032196969698,165,0.01691228693181818,165,0.014825994318181818,165,0.04620935291503415,165,0.0005350680288040277,165,63.99016873908765,165,26.038181773099033,165,63.99882696903113,165,0.28323160807291664,165,0.0017544821017619334,165,0.02523158829320561,165,26.303710902820935,165,0.01723558830492424,165,0.01691228693181818,165,0.0,165,-4.210261549935283,166,0.04475438607546658,166,0.0,165,7.0418196591463955,165,6015.08173858453,322,234.6086956521739,322,7200.0,322
16,64,2.43,encourage,456,B1_F16_L64_T243_ERencourage_S456,terminal_10m,77883776,87883776,87883776,2443.5788275758327,409,305.80037064307476,409,1.1125548462444377,214,5.594861182096962,214,3.716515741615652,214,0.001534891598906899,214,0.0003125912675233645,214,0.001534891598906899,214,0.0003125912675233645,214,0.9986612382629108,213,0.9986612382629108,213,0.0007152288732394366,213,0.015911550029342723,213,0.016901866930751172,213,0.014843291519953051,213,0.0449994472795529,213,0.0004144893180876271,213,63.99238423450452,213,25.059937369655554,213,63.9990913140382,213,0.28429803266211856,213,0.002300197739556362,213,0.025375370937508877,213,26.192583594523686,213,0.017305186097051055,213,0.016968346537558684,213,0.0,213,-4.282888738629974,214,0.044697935434839485,214,0.0,213,7.042090035380332,213,6007.056035347265,409,239.78484107579462,409,7200.0,409
16,64,2.43,encourage,8,B1_F16_L64_T243_ERencourage_S8,early_5_15m,5000000,15000000,90046464,2419.906376503859,413,302.4642305905247,413,1.5024540400141992,197,5.5099663903870555,197,3.2611235899065956,197,-0.00256161776684942,197,0.0005725531408629442,197,-0.00256161776684942,197,0.0005725531408629442,197,0.9987086572017766,197,0.9987086572017766,197,0.001440057899746193,197,0.01716172271573604,197,0.017151808375634518,197,0.014415450507614213,197,0.08862033987484003,197,0.001563688191741251,197,63.96975057379243,197,27.090133754129944,197,63.98420221551421,197,0.33142120826062815,197,0.018675796923979283,197,0.026734431174957208,197,26.808975616687444,197,0.020613772009835024,197,0.022369229854060913,197,0.0,197,-5.366547557908266,197,0.0740852997310904,197,0.0,197,7.136962399264883,197,6117.249970443024,413,397.59806295399517,413,7200.0,413
16,64,2.43,encourage,8,B1_F16_L64_T243_ERencourage_S8,common_50_60m,50000000,60000000,90046464,2393.0697968330473,419,299.1353110811875,419,1.506627968465439,198,5.439899483112374,198,1.4314820243120947,198,-0.0025173612109644426,198,0.0003156565656565657,198,-0.0025173612109644426,198,0.0003156565656565657,198,0.9987423058712122,198,0.9987423058712122,198,0.0010752051767676768,198,0.015592941130050506,198,0.017060250946969696,198,0.01473721590909091,198,0.06572367587700637,198,0.005005684276722899,198,63.83736928304037,198,22.16165023139029,198,63.82265333695845,198,0.29187751538825757,198,0.059854787097058514,198,0.026933961637280505,198,25.16703019960962,198,0.0347143616339173,198,0.03536339962121212,198,0.0,198,-7.701590765004206,198,0.04120822368022713,198,0.0,198,7.145566205785732,198,6112.725913400582,419,278.472553699284,419,7200.0,419
16,64,2.43,encourage,8,B1_F16_L64_T243_ERencourage_S8,mature_80_90m,80000000,90000000,90046464,2431.689070578619,411,303.25161520408017,411,1.422062670191129,192,5.363533020019531,192,1.2720270811672283,192,-0.004672750015269382,192,0.0005849202473958334,192,-0.004672750015269382,192,0.0005849202473958334,192,0.9986343383789062,192,0.9986343383789062,192,0.0013249715169270833,192,0.016428629557291668,192,0.017122904459635418,192,0.014424641927083334,192,0.08160752580927995,192,0.0013252945500425994,192,63.964554031689964,192,27.892900563776493,192,63.951497654120125,192,0.34776846567789715,192,0.011126238367675493,192,0.02912574349708545,192,27.45558585723241,192,0.021313031514485676,192,0.021771748860677082,192,0.0,192,-4.986809077983101,192,0.0782837021015439,192,0.0,192,7.17106669396162,192,5721.82462743309,411,311.94160583941607,411,7200.0,411
16,64,2.43,encourage,8,B1_F16_L64_T243_ERencourage_S8,terminal_10m,80046464,90046464,90046464,2431.6889666257985,411,303.25831043401195,411,1.422195354476571,192,5.366282145182292,192,1.2678666245750112,192,-0.004672750015269382,192,0.0005849202473958334,192,-0.004672750015269382,192,0.0005849202473958334,192,0.9986343383789062,192,0.9986343383789062,192,0.0013300577799479167,192,0.0164337158203125,192,0.017130533854166668,192,0.01442718505859375,192,0.08189907389654157,192,0.0013252945500425994,192,63.964554031689964,192,27.884220011532307,192,63.951497654120125,192,0.3470457394917806,192,0.011270914294679338,192,0.02905697298895878,192,27.450387597084045,192,0.021321614583333332,192,0.0217742919921875,192,0.0,192,-4.972674740478396,192,0.0785090235494863,192,0.0,192,7.17095173895359,192,5721.468228453848,411,311.35766423357666,411,7200.0,411
16,64,2.43,encourage,99,B1_F16_L64_T243_ERencourage_S99,early_5_15m,5000000,15000000,84082688,1868.0778288368867,535,233.45803017304323,535,1.4294934903332626,259,5.452129584942085,259,7.955004423281401,259,0.006656461217020176,259,0.0012046784507722009,259,0.006656461217020176,259,0.0012046784507722009,259,0.99871048503861,259,0.99871048503861,259,0.002186896718146718,259,0.037448721042471045,259,0.017619600627413128,259,0.01413753318050193,259,0.131656843032616,259,0.004494169726967812,259,63.859412646201584,259,27.994237940283817,259,63.83196177537837,259,0.5068638628514117,259,0.05587723403162247,259,0.06256015552747203,259,22.77830998777883,259,0.02409451164333977,259,0.047666807432432436,259,0.0,259,-4.074761624962207,259,0.12247486593575724,259,0.0,259,6.800063731587532,259,6245.485160813376,535,286.5196261682243,535,7200.0,535
16,64,2.43,encourage,99,B1_F16_L64_T243_ERencourage_S99,common_50_60m,50000000,60000000,84082688,1884.7624034451362,532,235.5576063170469,532,1.3335436588033625,218,5.312735181336009,218,5.749445302770772,218,0.006195348435014255,218,0.001093033256880734,218,0.006195348435014255,218,0.001093033256880734,218,0.9988061747419725,218,0.9988061747419725,218,0.0019352064220183487,218,0.039658292717889905,218,0.017381020642201834,218,0.01424078985091743,218,0.11763713657514217,218,0.003967492584856825,218,63.8843769808428,218,28.6518235622196,218,63.88638968861431,218,0.47471408669008025,218,0.03628475747045574,218,0.06192747342887275,218,22.920213550602625,218,0.02306862927358085,218,0.024174401519495414,218,0.0,218,-4.377797655282764,218,0.12012850818301149,218,0.0,218,6.73889773701309,218,6129.863906286713,532,279.89473684210526,532,7200.0,532
